StreetAddressID	date	priceConfidence	lowerPrice	midPrice	upperPrice	rentPerWeek	rentYield	demotionType	guideType
72156	2020-02-05T19:29:12.873	High	680000	790000	900000			Unknown	Unknown
72157	2020-02-05T19:29:12.873	High	610000	710000	810000	540	0.0411	Unknown	Unknown
72158	2020-02-05T19:29:12.873	High	580000	680000	780000	530	0.0445	Unknown	Unknown
72159	2020-02-05T19:29:12.873	High	645000	740000	835000	530	0.0445	Unknown	Unknown
72160	2020-02-05T19:29:12.873	High	635000	735000	835000	540	0.0411	Unknown	Unknown
72161	2020-02-05T19:29:12.873	High	570000	670000	770000	530	0.0445	Unknown	Unknown
72162	2020-02-05T19:29:12.873	High	610000	710000	810000	540	0.0411	Unknown	Unknown
72163	2020-02-05T19:29:12.873	High	640000	745000	850000			Unknown	Unknown
72164	2020-02-05T19:29:12.873	High	590000	690000	790000	540	0.0411	Unknown	Unknown
72165	2020-01-22T10:30:07.47	High	620000	720000	820000			Unknown	Unknown
72166	2020-02-05T19:29:12.873	High	600000	700000	800000	540	0.0411	Unknown	Unknown
72167						400	0.0447	Unknown	Unknown
72168	2020-01-29T09:57:42.103	High	635000	740000	845000			Unknown	Unknown
72169	2020-02-05T19:29:12.873	High	580000	680000	780000	530	0.0445	Unknown	Unknown
72170	2020-02-05T19:29:12.873	High	585000	680000	775000	540	0.0411	Unknown	Unknown
72171	2020-01-09T10:24:26.003	High	570000	670000	770000	540	0.0411	Unknown	Unknown
72172	2020-02-05T19:29:12.873	High	590000	695000	800000	540	0.0411	Unknown	Unknown
72173	2020-02-05T19:29:12.873	High	570000	670000	770000	540	0.0411	Unknown	Unknown
72174	2020-02-05T19:29:12.873	High	565000	660000	755000	540	0.0411	Unknown	Unknown
72175	2019-12-12T00:45:20.067	High	605000	710000	815000	530	0.0445	Unknown	Unknown
72176	2020-02-05T19:29:12.873	High	570000	670000	770000	540	0.0411	Unknown	Unknown
72177	2020-01-09T10:24:26.003	High	565000	660000	755000	530	0.0445	Unknown	Unknown
72178	2020-02-05T19:29:12.873	High	570000	670000	770000	540	0.0411	Unknown	Unknown
72179	2019-12-02T00:00:00	RecentlySold	810000	810000	810000			Unknown	Unknown
72180	2020-02-05T19:29:12.873	High	590000	685000	780000	540	0.0411	Unknown	Unknown
72181	2020-02-05T19:29:12.873	High	605000	705000	805000	530	0.0445	Unknown	Unknown
72182	2020-02-05T19:29:12.873	High	635000	730000	825000			Unknown	Unknown
72183	2020-02-05T19:29:12.873	High	570000	670000	770000	540	0.0411	Unknown	Unknown
72184	2020-01-09T10:24:26.003	High	570000	665000	760000	530	0.0445	Unknown	Unknown
72185	2020-02-05T19:29:12.873	High	620000	725000	830000	530	0.0445	Unknown	Unknown
72186	2020-02-05T19:29:12.873	High	590000	690000	790000	530	0.0445	Unknown	Unknown
72187	2020-02-05T19:29:12.873	High	570000	670000	770000	540	0.0411	Unknown	Unknown
72188	2020-02-05T19:29:12.873	High	585000	680000	775000	540	0.0411	Unknown	Unknown
72189	2020-02-05T19:29:12.873	High	575000	670000	765000	540	0.0411	Unknown	Unknown
72190	2020-02-05T19:29:12.873	High	600000	705000	810000	530	0.0445	Unknown	Unknown
72191	2020-02-05T19:29:12.873	High	575000	670000	765000	540	0.0411	Unknown	Unknown
72192	2020-01-09T10:24:26.003	High	555000	650000	745000	540	0.0411	Unknown	Unknown
72193	2020-02-12T17:27:27.64	High	555000	645000	735000	540	0.0411	Unknown	Unknown
72194	2020-02-12T17:27:27.64	High	570000	660000	750000	540	0.0411	Unknown	Unknown
72195	2020-01-09T10:24:26.003	High	555000	650000	745000	540	0.0411	Unknown	Unknown
72196	2020-02-05T19:29:12.873	High	585000	680000	775000			Unknown	Unknown
72197	2020-02-05T19:29:12.873	High	595000	680000	765000	530	0.0445	Unknown	Unknown
72198	2020-02-05T19:29:12.873	High	600000	700000	800000	540	0.0411	Unknown	Unknown
72199	2020-02-05T19:29:12.873	High	570000	665000	760000	540	0.0411	Unknown	Unknown
72200	2020-02-05T19:29:12.873	High	600000	700000	800000	540	0.0411	Unknown	Unknown
72201	2020-02-05T19:29:12.873	High	585000	670000	755000			Unknown	Unknown
72202	2020-02-05T19:29:12.873	High	655000	755000	855000	540	0.0411	Unknown	Unknown
72203	2020-02-05T19:29:12.873	High	590000	690000	790000	540	0.0411	Unknown	Unknown
72204	2020-02-05T19:29:12.873	High	625000	725000	825000			Unknown	Unknown
72205	2020-02-05T19:29:12.873	High	625000	730000	835000	530	0.0445	Unknown	Unknown
72206	2020-01-09T10:24:26.003	High	540000	630000	720000			Unknown	Unknown
72207	2020-02-05T19:29:12.873	High	640000	745000	850000	540	0.0411	Unknown	Unknown
72208	2020-02-05T19:29:12.873	High	610000	710000	810000	540	0.0411	Unknown	Unknown
72209	2020-02-05T19:29:12.873	High	635000	735000	835000	540	0.0411	Unknown	Unknown
72210	2020-02-12T17:27:27.64	High	620000	720000	820000	540	0.0411	Unknown	Unknown
72211	2020-02-05T19:29:12.873	High	315000	365000	415000			Unknown	Unknown
72212						400	0.0447	Unknown	Unknown
72213	2020-02-05T19:29:12.873	High	610000	715000	820000	540	0.0411	Unknown	Unknown
72214	2020-02-05T19:29:12.873	High	600000	705000	810000			Unknown	Unknown
72215	2020-02-05T19:29:12.873	High	640000	740000	840000	540	0.0411	Unknown	Unknown
72216	2020-02-05T19:29:12.873	High	655000	760000	865000	540	0.0411	Unknown	Unknown
72218	2020-02-12T17:27:27.64	Low	635000	740000	845000	540	0.0411	Unknown	Unknown
72219	2020-02-05T19:29:12.873	High	680000	790000	900000	540	0.0411	Unknown	Unknown
72220	2019-11-30T00:00:00	RecentlySold	800000	800000	800000			Unknown	Unknown
72221	2018-04-10T01:36:26.5545486Z	Medium	600000	695000	790000			Unknown	Unknown
72222	2020-02-05T19:29:12.873	Medium	725000	840000	955000	540	0.0411	Unknown	Unknown
72223	2020-02-12T17:27:27.64	Medium	710000	825000	940000	530	0.0445	Unknown	Unknown
72224	2020-02-05T19:29:12.873	High	655000	760000	865000	540	0.0411	Unknown	Unknown
72225	2020-02-05T19:29:12.873	Medium	800000	930000	1060000			Unknown	Unknown
72226	2020-02-12T17:27:27.64	Medium	715000	835000	955000			Unknown	Unknown
72227	2020-02-05T19:29:12.873	High	680000	795000	910000	540	0.0411	Unknown	Unknown
72228								Unknown	Unknown
72229						400	0.0447	Unknown	Unknown
72230	2020-02-05T19:29:12.873	High	640000	740000	840000	540	0.0411	Unknown	Unknown
72231	2020-02-05T19:29:12.873	High	705000	820000	935000			Unknown	Unknown
72232	2020-02-05T19:29:12.873	High	595000	695000	795000			Unknown	Unknown
72233	2020-02-05T19:29:12.873	High	655000	760000	865000	530	0.0445	Unknown	Unknown
72234	2020-01-09T10:24:26.003	High	605000	705000	805000			Unknown	Unknown
72235	2020-02-05T19:29:12.873	High	665000	775000	885000	540	0.0411	Unknown	Unknown
72236	2020-02-05T19:29:12.873	High	600000	705000	810000	540	0.0411	Unknown	Unknown
72237	2020-02-05T19:29:12.873	High	655000	765000	875000	540	0.0411	Unknown	Unknown
72238	2020-02-05T19:29:12.873	High	600000	705000	810000	540	0.0411	Unknown	Unknown
72239	2020-02-05T19:29:12.873	High	625000	735000	845000	540	0.0411	Unknown	Unknown
72240	2020-02-05T19:29:12.873	High	565000	660000	755000	530	0.0445	Unknown	Unknown
72241	2020-02-05T19:29:12.873	High	605000	690000	775000	530	0.0445	Unknown	Unknown
72242	2020-02-05T19:29:12.873	High	625000	735000	845000	540	0.0411	Unknown	Unknown
72243	2019-10-18T12:32:42.017	High	575000	675000	775000	540	0.0411	Unknown	Unknown
72244	2020-02-05T19:29:12.873	High	640000	745000	850000			Unknown	Unknown
72245	2019-10-18T12:32:42.017	High	575000	675000	775000	540	0.0411	Unknown	Unknown
72246	2020-01-09T10:24:26.003	High	685000	800000	915000			Unknown	Unknown
72247	2020-02-05T19:29:12.873	High	670000	780000	890000			Unknown	Unknown
72248	2020-02-05T19:29:12.873	High	640000	740000	840000	540	0.0411	Unknown	Unknown
72249	2020-02-05T19:29:12.873	High	695000	815000	935000	540	0.0411	Unknown	Unknown
72250	2020-02-05T19:29:12.873	High	595000	695000	795000			Unknown	Unknown
72251	2020-02-05T19:29:12.873	High	640000	740000	840000	540	0.0411	Unknown	Unknown
72252	2020-02-05T19:29:12.873	High	640000	740000	840000	540	0.0411	Unknown	Unknown
72253								Unknown	Unknown
72254						540	0.0411	Unknown	Unknown
72255	2020-02-05T19:29:12.873	High	670000	780000	890000			Unknown	Unknown
72256	2020-02-05T19:29:12.873	High	600000	705000	810000	540	0.0411	Unknown	Unknown
72257	2020-02-05T19:29:12.873	High	630000	730000	830000	540	0.0411	Unknown	Unknown
72258	2020-02-05T19:29:12.873	High	590000	690000	790000	540	0.0411	Unknown	Unknown
72259	2020-02-05T19:29:12.873	High	600000	705000	810000	540	0.0411	Unknown	Unknown
72260	2020-02-05T19:29:12.873	High	585000	685000	785000	530	0.0445	Unknown	Unknown
72261	2020-02-05T19:29:12.873	High	620000	715000	810000	530	0.0445	Unknown	Unknown
72262	2020-02-05T19:29:12.873	High	610000	715000	820000	540	0.0411	Unknown	Unknown
72263	2020-02-05T19:29:12.873	High	640000	740000	840000	540	0.0411	Unknown	Unknown
72264	2019-10-22T00:00:00	RecentlySold	750000	750000	750000			Unknown	Unknown
72265	2020-02-05T19:29:12.873	High	580000	670000	760000	540	0.0411	Unknown	Unknown
