StreetAddressID	date	priceConfidence	lowerPrice	midPrice	upperPrice	rentPerWeek	rentYield	demotionType	guideType
147715	2020-02-05T19:29:12.873	High	635000	745000	855000	593	0.0467	Unknown	Unknown
147716	2020-02-05T19:29:12.873	High	650000	760000	870000	593	0.0467	Unknown	Unknown
147717	2020-02-05T19:29:12.873	High	650000	760000	870000	593	0.0467	Unknown	Unknown
147718	2020-02-05T19:29:12.873	High	650000	760000	870000	593	0.0467	Unknown	Unknown
147719	2020-02-05T19:29:12.873	High	705000	820000	935000	593	0.0467	Unknown	Unknown
147720	2020-02-05T19:29:12.873	Medium	680000	790000	900000	510	0.0474	Unknown	Unknown
147721	2020-02-05T19:29:12.873	High	650000	750000	850000	520	0.0454	Unknown	Unknown
147722	2020-01-09T10:24:26.003	High	680000	790000	900000	520	0.0454	Unknown	Unknown
147723	2020-02-05T19:29:12.873	High	690000	800000	910000	593	0.0467	Unknown	Unknown
147724	2020-02-05T19:29:12.873	High	645000	750000	855000	593	0.0467	Unknown	Unknown
147725	2020-02-05T19:29:12.873	High	850000	980000	1110000	520	0.0454	Unknown	Unknown
147726	2019-09-22T00:00:00	RecentlySold	680000	680000	680000	510	0.0474	Unknown	Unknown
147727	2020-02-05T19:29:12.873	High	690000	800000	910000	520	0.0454	Unknown	Unknown
147728	2020-02-12T17:27:27.64	High	665000	775000	885000	520	0.0454	Unknown	Unknown
147729	2020-01-09T10:24:26.003	High	645000	750000	855000	520	0.0454	Unknown	Unknown
147730	2020-02-05T19:29:12.873	High	700000	810000	920000	520	0.0454	Unknown	Unknown
147731	2020-01-22T10:30:07.47	High	620000	720000	820000	593	0.0467	Unknown	Unknown
147732	2020-02-05T19:29:12.873	High	750000	870000	990000	510	0.0474	Unknown	Unknown
147733	2020-02-05T19:29:12.873	Medium	690000	800000	910000	510	0.0474	Unknown	Unknown
147734	2020-02-05T19:29:12.873	High	680000	790000	900000	520	0.0454	Unknown	Unknown
147735	2020-02-05T19:29:12.873	High	625000	735000	845000	593	0.0467	Unknown	Unknown
147736	2020-01-09T10:24:26.003	Medium	660000	770000	880000	520	0.0454	Unknown	Unknown
