StreetAddressID	DomainPropertyId	LastSalePrice	LastSaleDate	LastRentalAgency	LastRentalPrice	LastRentalYear	RentDaysOnMarket	isPotentialInvestment	isPropertyInBuilding	lotNumber	planNumber	parking	propertyCategory	propertyType	bathrooms	bedrooms	BlockSize
97392	BX-2869-IH			Luton Properties - Gungahlin	395	2016	51	False	True			1	Unit	Unit	1	3	
97394	JE-1774-ON	340000	2018-06-06	Luton Properties - Gungahlin	355	2016	31	False	True	29	22	1	Unit	Unit	2	2	
97395	OP-0067-BE							False	False	7	22		House	House			662
97396	OS-3150-EC	449000	2008-05-24	Elders Real Estate Belconnen	430	2008	17	True	False	12	23	2	House	House	2	3	897
97397	VM-6501-LN	491500	2014-12-24					False	False	8	22		House	House			841
97398	VN-8044-HB	420000	2016-02-16	RentBetter	495	2020	65	True	False	11	23	1	House	House	2	3	860
97399	QW-9444-UD	327000	2002-11-06					False	False	9	22	0	House	House	1	3	827
97400	UR-9826-AC							False	False	10	23		House	House			851
97401	IG-9619-KL	480000	2016-02-24					False	False	10	22	1	House	House	1	3	736
97402	UQ-8080-WS							False	False				House	House			
97403	RE-3007-UL							False	False				Unit	Unit			
97404	NV-6391-TV	355000	2016-03-21					False	True	29	22	1	Unit	Unit	2	2	
97406	ZS-1829-EH	333000	2006-06-03					False	False	1	31	0	House	House	1	4	744
97407	LZ-4131-UZ	390000	2013-11-29					False	False	2	31	2	House	House	1	3	884
97408	AR-4476-ZT							False	False	3	31		House	House			705
97409	DX-2548-MH	93000	1998-05-13					False	False	4	31		House	House			1097
97410	YX-4182-AO							False	False				House	House			
97411	IX-0370-EU	370000	2017-02-10					False	True	29	22	1	Unit	Unit	2	2	
97412	BC-6853-CD	542500	2016-10-21					False	False	3	23	1	House	House	1	3	742
97413	SN-7493-HA	182000	2003-03-31					False	False	6	31			Other Residential			663
97414	NZ-2348-BN		1991-08-28					False	False	7	31		House	House			
97415	PS-6896-GM	495000	2017-03-18					False	False	8	31	1	House	House	1	3	897
97416	VJ-3529-UN							False	False				House	House			
97417	IG-7625-ES			Hodgkinson Real Estate 	410	2013	84	False	False			1	House	House	1	3	
97418	FT-6192-VF	375000	2011-02-07	Luton Properties - Gungahlin	350	2016	213	True	True	29	22	1	Unit	Unit	2	2	
97419	IL-3556-NB	86000	1997-09-08					False	False	11	31		House	House			948
97420	PH-0272-ZY	120000	1994-11-08					False	False	12	31		House	House			719
97421	IR-4998-NB	585000	2014-02-07					False	False	26	31	0	House	House	3	4	1015
97422	AR-5729-LP							False	False	13	31		House	House			760
97423	ZD-8807-NP							False	False				House	House			
97425	GU-0776-NJ							False	False	2	23		House	House			759
97426	ZD-8437-AF	686500	2019-05-01					False	False	15	31	2	House	House	1	5	1139
97427	AQ-2087-FO							False	True				Unit	Unit			
97428	VA-9039-GQ							False	False				House	House			
97429	IV-5273-PP	338251	2019-07-01					False	True	29	22	1	Unit	Unit	2	2	
97430	ZR-2196-FH	166000	1999-09-29					False	False	1	23		House	House			957
