StreetAddressID	DomainPropertyId	LastSalePrice	LastSaleDate	LastRentalAgency	LastRentalPrice	LastRentalYear	RentDaysOnMarket	isPotentialInvestment	isPropertyInBuilding	lotNumber	planNumber	parking	propertyCategory	propertyType	bathrooms	bedrooms	BlockSize
95865	DM-3158-SS	717000	2019-02-21					False	False	27	3	3	House	House	2	5	743
95866	QS-9042-IJ							False	False	28	3		House	House			770
95867	EN-9645-EW	580000	2012-06-13					False	False	29	3		House	House			970
95868	JJ-4550-MY							False	False				House	House			
95869	QS-7302-SW							False	False				House	House			
95870	FO-9021-IO			LJ Hooker Belconnen	470	2009	5	False	False			4	House	House	2	4	
95871	SB-8045-SN	490000	2016-09-02					False	True	21	38	1	Unit	Unit	2	3	
95872	GO-8986-UW							False	False				Unit	Unit			
95873	HB-2474-VL							False	False				Unit	Unit			
95874	FB-1081-LR	350000	2014-03-24	LJ Hooker Belconnen	295	2008	10	False	False	6	32	1	Unit	Unit	1	2	
95875	HI-4362-OX							False	False				Unit	Unit			
95876	NX-3295-ND			LJ Hooker Belconnen	0	2018	61	False	False			1	House	Townhouse	1	2	
95877	JV-8922-AL							False	False				Unit	Unit			
95878	DN-4592-BP							False	False			2	House	House	2	6	
95879	YS-1319-VT			Laurrie Scheele Real Estate	290	2016	14	False	False			0	Unit	Duplex	1	2	
95880	TF-6042-SA							False	False				Unit	Unit			
95881	RL-9593-EG							False	False				Unit	Unit			
95882	JC-5304-VE							False	False				House	House			
95883	IP-2449-BF			Elders Real Estate Belconnen	295	2011	26	False	False			1	House	Semi	1	2	
95884	XZ-0835-CH			Elders Real Estate Belconnen	295	2010	2	False	False			1	House	Townhouse	1	2	
95885	OB-8930-SA	489000	2009-10-23					False	False	19	38	2	House	House	2	3	967
95886	PV-4846-XF			LJ Hooker Kaleen	0	2020	12	False	False			1	Unit	Duplex	1	2	
95887	PP-0504-TO			LJ Hooker Kaleen	400	2018	26	False	False			1	Unit	Duplex	1	1	
95890	LB-2725-YO	442500	2014-12-05					False	True	21	38	1	Unit	Unit	2	3	
95891	MF-9973-JT							False	False				Unit	Unit			
95892	CU-1367-DF	285000	2014-02-28	Independent Property Management	290	2016	78	True	False	6	32	1	Unit	Unit	1	1	
95893	YL-0335-YN							False	False				Unit	Unit			
95894	DE-9766-RR							False	False				Unit	Unit			
95895	YT-8636-OF			LJ Hooker Belconnen	310	2019		False	False			1	Unit	Unit	1	1	
95896	XB-5994-VY			Laurrie Scheele	310	2018	5	False	False			1	Unit	Duplex	1	1	
95897	XN-1917-GM			Bertram Ellis	215	2008	3	False	False			1	Unit	Duplex	1	1	
95898	OE-3360-KF	412000	2013-05-30					False	False	17	38		Unit	Unit			
95900	YU-6482-EP			Taylors Real Estate	440	2013	21	False	False			1	House	House	1	3	
95901	CC-2071-WW							False	False				House	House			
95902	BG-2604-EO	370000	2007-05-08	Ray White Canberra	680	2016	10	True	False	15	37	3	House	House	2	4	797
95903	PQ-3253-YZ	536000	2014-03-19					False	False	16	37	4	House	House	1	3	797
95904	CC-0744-CN							False	False				House	House			
95905	RU-1790-AS	400000	2013-06-28	Peter Blackshaw Real Estate Belconnen	420	2016	28	True	True	21	38	2	Unit	Unit	1	2	
95906	MV-6691-ZU	332500	2006-04-10	Elders Woden	300	2004	70	False	False	18	37	1	House	House	2	4	848
95907	IP-0151-SY							False	False				House	House			
95908	OD-0160-CU							False	False				House	House			
95909	CZ-5336-BF							False	False				House	House			
95910	TA-2443-CT	325000	2018-10-08					False	False	21	37		House	House			849
95911	OD-8002-ST	570000	2015-12-14	At Home	430	2016	7	True	False	5	32	5	House	House	1	3	918
95912	JK-5560-IM	440000	2012-04-12	Luton Properties - Gungahlin	460	2015	26	True	True	21	38	2	Unit	Unit	2	3	
95914	XY-8725-QO	636000	2019-03-28	LJ Hooker Canberra City	495	2011	21	False	False	7	32	2	House	House	2	4	911
95915	OD-4920-BE	475000	2015-02-06					False	False	8	32	3	House	House	1	3	941
95916	XU-6439-IL	490000	2015-06-30					False	False	9	32		House	House			944
95917	EV-4807-OT	438000	2008-09-10					False	False	10	32	2	House	House	2	3	923
95918	VZ-3765-TX			LJ Hooker Belconnen	330	2017	10	False	False			1	Unit	Duplex	1	2	
95919	VR-8053-CY			LJH Belconnen	275	2010		False	False			2	Unit	Unit	1	1	
95920	HP-1842-YL	442000	2013-02-13					False	True	21	38	1	Unit	Unit	2	3	
95921	IV-8721-AH	725000	2018-02-24	LJH Belconnen	400	2010	14	False	False	11	32	2	House	House	2	5	890
95922	MS-7362-GQ	120000	1991-05-07	LJ Hooker Belconnen	530	2019	26	True	False	12	32	2	House	House	1	4	911
95923	CT-6619-AY	297500	2004-04-16					False	False	13	32		House	House		3	919
95924	CP-3179-KX			Distinct Property Management	450	2015	14	False	False			1	Unit	Duplex	2	3	400
95925	CO-6075-JD							False	False			2	House	House	2	3	
95926	LP-9278-GS	480000	2018-05-02					False	False	14	32		House	House			
95927	NH-6574-MA							False	False				House	House			
95928	NM-6805-NZ							False	False				House	House			
95929	XW-9851-IL	125000	1995-12-21					False	False	15	32		House	House			998
95930	KA-4003-PJ	419000	2014-12-02					False	True	21	38	1	Unit	Unit	2	3	
95932	TD-9136-YN	589000	2019-11-18	Elders Real Estate Belconnen	385	2010	1	False	False	1	26	1	House	House	1	3	821
95934	EM-7105-YA	325000	2004-02-25					False	False	3	26		House	House		4	746
95935	AW-5092-TT	119000	1997-09-11					False	False	4	26		House	House			782
95936	LL-8233-HK	560000	2018-06-08					False	False	5	26		House	House			715
95937	IP-7602-WY	437500	2015-04-17					False	True	21	38	1	Unit	Unit	2	3	
95938	SJ-1112-AJ	260000	2003-06-09					False	False	6	26		House	House		3	735
95939	AJ-4783-SF							False	False				House	House			
95940	GJ-5279-GE	121000	1998-01-30					False	False	8	26		House	House			804
95941	OZ-2185-GI			Wright Dunn Real Estate 	270	2017	609	False	False			0	House	House	1	1	
95942	ME-2567-VG			Wright Dunn Real Estate 	400	2019	37	False	False			0	Unit	Duplex	1	2	
95943	EP-3390-EI	130000	2009-08-07					False	False	9	26		House	House			767
95944	LR-9398-XI	300000	2003-06-13	Taylors Real Estate	0	2020	321	True	False	10	26	2	House	House	1	3	794
95945	ZW-1859-VY	440500	2015-10-29					False	True	21	38	1	Unit	Unit	2	3	
95946	AM-4020-AX		2013-08-15	inStyle Estate Agents	0	2019	35	True	False			1	House	Townhouse	2	3	
95947	FD-0733-ZA	490000	2015-07-25					False	False	11	26		House	House			783
95948	YR-0729-NK							False	False				House	House			
95949	YP-0084-FW		2015-07-20					False	False			2	House	House	2	3	783
95950	UF-4963-WE	540000	2015-08-10	McGrath Woden Property Management	470	2016	61	True	False	12	26	2	House	House	2	4	836
95951	TG-3724-MS	300000	2004-09-29					False	False	13	26		House	House		3	783
95952	NX-0099-KU	505000	2019-04-17					False	False	14	26		House	House			731
95953	TJ-6039-JH			Elders Real Estate Belconnen	370	2011	34	False	False			1	Unit	Duplex	1	2	
95954	RJ-5996-AY			Ray White Canberra	230	2017	211	False	False			1	Unit	Duplex	1	1	
95956	IM-0804-PG	124000	1993-03-08					False	False	17	38		House	House			1021
95957	FZ-1290-KX	420000	2013-03-26					False	True	21	38		Unit	Unit			
95958	IR-3005-XA	450000	2014-12-13					False	False	16	26		House	House			831
