StreetAddressID	DomainPropertyId	LastSalePrice	LastSaleDate	LastRentalAgency	LastRentalPrice	LastRentalYear	RentDaysOnMarket	isPotentialInvestment	isPropertyInBuilding	lotNumber	planNumber	parking	propertyCategory	propertyType	bathrooms	bedrooms	BlockSize
114037	RG-4425-TP	150000	2001-05-31	Elders Real Estate Belconnen	400	2008	20	True	False	6	50	0	House	House	1	4	1034
114038	MO-9187-KG	219000	2001-10-03					False	False	3	43		House	House			1176
114039	ES-4398-DE	410500	2011-09-22					False	False	7	50	2	House	House	1	3	791
114040	YO-7605-RR	727000	2018-09-03					False	False	2	43	2	House	House	2	4	1312
114041	TG-0306-ZX							False	False				House	House			
114042	NF-7573-LG	715000	2018-10-19					False	False	1	43	3	House	House	3	5	1084
114043	CO-2767-ZO	600000	2017-09-02					False	False	9	50	2	House	House	1	4	866
114044	DW-8897-UW							False	False				Unit	Unit			
114046	JY-8169-UB							False	False				Unit	Unit			
114047	UU-0703-OE							False	False			1	House	House	1	2	
114048	TF-4036-II							False	False			0	House	Townhouse	1	2	
114049	QZ-5289-QU	480000	2011-09-02					False	False	4	16	2	House	House	2	4	878
114050	AP-2624-HX	490000	2009-12-23	Ray White Canberra	520	2019	28	True	False	5	16	2	House	House	2	4	878
114051	KU-8518-LZ	650000	2019-03-04					False	False	6	16	1	House	House	2	4	962
114052	HE-5265-LY	237000	2003-04-16					False	False	7	16		House	House		3	868
114053	KT-8095-TL	185000	2002-02-22					False	False	1	17		House	House		3	771
114054	KV-0329-JW	475000	2014-03-27					False	False	8	16	3	House	House	2	4	1101
114055	IT-3303-IZ							False	False	2	17		House	House			783
114056	IU-0168-AQ							False	False				House	House			
114057	AP-9943-HI	440000	2009-10-13					False	False	9	16		House	House			917
114058	IT-3534-OX							False	False				House	House			
114059	RA-4523-SI	160000	1993-05-21					False	False	10	16		House	House			1022
114060	QZ-0620-QJ	521500	2013-02-27					False	False	4	17		House	House			783
114061	JX-0005-OT							False	False				House	House			
114062	IW-2793-XE							False	False				House	House			868
114063	EB-0935-VF	305000	2005-04-20					False	False	13	18		House	House		4	933
114064	QL-5644-NP	400000	2017-02-11					False	False	12	18	1	House	House	1	3	875
114065	PV-5013-QB							False	False				House	House			
114066	PV-0694-GS							False	False				House	House			
114067	AC-4298-FD							False	False	9	18		House	House			979
114068	TB-7402-JX	520000	2015-09-02					False	False	1	16	2	House	House	2	3	999
114069	QX-4431-GC	329000	2003-09-26	Maloney's the Estate Agent	310	2006	35	True	False	2	16	1	House	House	1	3	878
114070	LL-1322-VR							False	False				House	House			
114071	QA-1991-DE							False	False				House	House			
114072	TW-7879-JX	518000	2011-02-10					False	False	2	13	2	House	House	3	5	923
114073	QF-0119-RG							False	False				House	House			
114074	IN-2174-NX							False	False				House	House			
114075	YJ-3799-GK	300000	2006-10-27					False	False	8	9	2	House	House	1	4	771
114076	AI-2497-HQ	260600	1999-06-07	Peter Blackshaw Real Estate Belconn	650	2016	41	True	False	4	13	4	House	House	2	5	1146
114077	OP-5085-EN			RW Canberra	280	2018	14	False	False			1	Unit	Studio	1	1	
114078	TM-4318-IJ	231000	2001-09-28					False	False	7	9		House	House		5	846
114079	MZ-7897-XI	463500	2006-02-16					False	False	5	13		House	House		4	1074
114080	YL-2266-DU	224000	2001-06-21					False	False	6	9		House	House			1023
114081	QS-4627-JC	565000	2013-01-23					False	False	6	13	2	House	House	2	4	1073
114082	HS-6372-ZD	357500	2007-02-28					False	False	5	9		House	House			894
114083	PN-9534-EA	550000	2009-07-11					False	False	7	13		House	House			1059
114084	GF-0254-CF	410000	2008-09-30					False	False	4	9	2	House	House	2	4	918
114085	KV-6750-FD	665000	2017-04-10	LJ Hooker Belconnen	700	2018	34	True	False	8	13	2	House	House	2	4	1046
114086	QH-3373-GA	210000	2001-06-22					False	False	3	9		House	House			983
114087	AC-3982-BL	658000	2015-12-17					False	False	9	13	2	House	House	2	4	1036
114088	WG-5322-YL	195000	1992-10-02					False	False	2	9		House	House			919
114089	IE-8353-DR							False	False				House	House			
114090	RF-9797-WK	168000	1996-08-23					False	False	1	9		House	House			1028
114091	GV-1566-RF	435600	2019-09-20					False	False	14	9	1	House	House	3	5	791
114092	LR-1048-UL	631472	2016-12-02					False	False	1	15	2	House	House	2	4	1046
114093	JO-8820-ML							False	False			0	House	House	3	4	931
114094	XT-8689-CS	155000	1991-09-06					False	False	2	15		House	House			
114095	LK-5347-BN	195000	2002-03-22	Luton Properties - Belconnen	440	2011	10	True	False	15	4	2	House	House	1	3	873
114096	QB-2682-HW	460000	2012-07-13					False	False	3	15		House	House			
114097	HK-5350-PB	588000	2016-09-17					False	False	14	4	2	House	House	2	4	889
114098	KP-5766-PT	550000	2011-06-30					False	False	4	15		House	House		4	963
114099	XG-7327-LP	585000	2018-08-11	Zero Commission	510	2018	10	True	False	13	4	3	House	House	1	4	922
114100	IA-0170-MF	325000	2002-10-03					False	False	5	15		House	House		4	1004
114101	MN-9309-WX	300000	2007-10-25					False	False	12	4		House	House		3	999
114102	GS-2513-BE	130000	1995-01-20					False	False	26	10		House	House			889
114103	AB-9139-EZ	221000	2000-04-20	IPG Inner North & City	170	2007	56	True	False	6	15	1	House	House	1	1	861
114104	OL-0683-YF							False	False	11	4		House	House			926
114105	QK-8941-RO	285000	2002-09-30					False	False	7	15		House	House			838
114106	DI-6956-EL	463000	2015-05-13					False	False	10	4	0	House	House	2	3	963
114107	ER-7506-WH							False	False				House	House			
114108	SR-9994-RO	430000	2005-08-04					False	False	9	4	0	House	House	1	4	1012
114109	YL-6905-BT							False	False	1	95		House	House			1030
114110	GU-3187-HR	610000	2012-07-27					False	False	4	94	6	House	House	3	5	924
114111	TL-5648-DN	195000	2000-09-26					False	False	13	9		House	House			805
114112	NX-4015-IM	425000	2006-05-09					False	False	2	95		House	House		4	871
114113	WI-4440-HK	535000	2016-03-04					False	False	3	94	2	House	House	2	5	838
114114	ED-7047-MM							False	False				House	House			
114115	FO-7934-MT							False	False	2	94		House	House			849
114116	EY-0467-AQ	179950	2000-07-03					False	False	4	95		House	House		3	871
114117	PI-1695-SU	218000	2001-03-07					False	False	5	95		House	House		4	934
114118	VL-6744-XN	332500	2006-01-17					False	False	1	10		House	House			1016
114119	QA-6078-OH							False	False				House	House			
114120	UQ-6369-KI	544000	2018-10-08					False	False	11	9	1	House	House	1	3	857
114121	OY-0849-BS	205000	2010-11-23					False	False	18	159		Land	Land			396
114122	ME-2688-MS	490000	2018-03-15					False	False	18	160		House	House			298
114123	RB-1170-HP	364900	2010-10-02					False	False	13	159		House	House			298
114124	XP-5009-US	423000	2017-05-05					False	False	19	160	1			1	3	298
114125	CH-0482-AE	440000	2017-11-17					False	False	12	159		House	House			357
114126	ME-9211-UK	480000	2018-07-20					False	False	20	160	1	House	House	1	3	357
114127	QV-7596-YR	485000	2019-09-04					False	False	11	159	1	House	House	1	3	298
114128	MH-2004-UB	510000	2019-10-29					False	False	21	160		House	House			298
114129	SA-6517-EX	456000	2017-10-30	McGrath Estate Agents	0	2019		True	False	10	159	1	House	House	1	3	
114130	MG-9473-TM	374900	2011-02-07					False	False	22	160		House	House			298
114131	MD-1610-DF	480500	2018-05-30					False	False	9	159	1	House	House	1	3	357
