StreetAddressID	DomainPropertyId	LastSalePrice	LastSaleDate	LastRentalAgency	LastRentalPrice	LastRentalYear	RentDaysOnMarket	isPotentialInvestment	isPropertyInBuilding	lotNumber	planNumber	parking	propertyCategory	propertyType	bathrooms	bedrooms	BlockSize
195444	UG-5391-JU	615000	2016-10-01					False	False	2	99	2	House	House	2	4	718
195445	NK-1903-OA	399995	2007-06-01					False	False	23	98	2	House	House	1	4	743
195446	UP-3321-XU	64000	1992-02-19					False	False	1	99	2	House	House	2	5	722
195447	UU-4260-EI	72000	1992-03-27					False	False	24	98		House	House			920
195449	UP-9936-YL	460000	2005-02-09					False	False	19	98		House	House			753
195450	CG-0782-SL	615000	2014-04-17	IPG Inner North & City	460	2007	120	False	False	5	99	2	House	House	2	5	652
195451	UV-2308-AZ	219000	1993-04-07					False	False	20	98		House	House			809
195452	ON-0120-MQ	537000	2011-03-04					False	False	4	99	2	House	House	2	4	653
195453	HG-0260-BD	270000	2002-05-28					False	False	21	98		House	House			815
195454	OL-1637-CC	818000	2018-05-26					False	False	3	99	2	House	House	2	4	677
195455	UX-1191-KK	557000	2007-01-19					False	False	22	98		House	House			852
195456	RJ-9769-ZE	675000	2014-04-12					False	False	4	125	2	House	House	2	4	
195457	XW-3356-JP		2009-06-30					False	False			3	House	House	2	4	806
195458	RI-5584-AC	129000	1995-04-07					False	False	3	125		House	House			535
195459	RH-8849-ZI	133000	2000-05-29					False	False	6	124		House	House			522
195460	RE-9555-MI	126900	1992-09-08	McGrath Estate Agents Property Management	500	2020	13	True	False	2	125	2	House	House	1	3	595
195461	RB-4679-BG	340000	2008-03-18					False	False	7	124		House	House			512
195462	RF-1759-MG	576000	2011-01-20					False	False	1	125		House	House			650
195463	XL-5713-IN	565000	2012-03-08	LJ Hooker Kaleen	450	2008	23	False	False	8	124	2	House	House	2	3	735
195464	VZ-3700-OB	550000	2009-03-24					False	False	1	176	2	House	House	2	4	713
195465	TL-5470-DD	607000	2003-03-06					False	False	2	176	2	House	House	4	6	658
195466	JA-2892-VI	408500	2015-09-16	Hathaway Real Estate	0	2019	30	True	False	5	171	1	House	Townhouse	2	3	
195467	YE-5427-MB	42000	1999-12-15					False	False	6	171	1	House	Townhouse	2	3	
195468	FR-4874-ME		2009-10-23	LJ Hooker Gungahlin	410	2012		True	False			1	House	House	2	2	
195469	GF-5597-JW	335000	2009-06-04					False	False	8	171	1	House	Townhouse	1	2	269
195470	KT-7886-GO	42000	1999-12-15	LJ Hooker Dickson	355	2009	7	True	False	9	171	1	House	Townhouse	1	2	254
195471	SK-8025-KE	408500	2015-09-11					False	False	5	171		Unit	Unit			
195472	RF-5299-ZS	400000	2016-05-17					False	False	6	171		Unit	Unit			
195473	AX-3003-AX							False	False				Unit	Unit			
195474	WU-9699-UQ	335000	2009-06-04					False	False	8	171		Unit	Unit			
195475	RD-5806-EC	415000	2019-01-31					False	False	9	171		Unit	Unit			
195476	JX-0839-HC	335000	2004-12-22					False	False	1	171		Unit	Unit			
195477	JN-8620-WU	425000	2012-09-13					False	False	2	171	1	Unit	Unit	2	2	
195478	NL-0707-ED	435000	2010-08-11					False	False	3	171		Unit	Unit			
195479	IG-1716-PQ	400000	2009-11-20					False	False	4	171		Unit	Unit			
195480	AO-6255-HK	42000	1999-12-15					False	False	1	171		House	Villa		3	406
195481	VP-3624-AZ	42000	1999-12-15					False	False	2	171		House	Townhouse			349
195482	OH-4691-IX	42000	1999-12-15					False	False	3	171	1	House	House	2	3	347
195483	BW-7160-JC	42000	1999-12-15					False	False	4	171	1	House	House	2	3	345
195484	TC-5615-SW	134735	1993-02-19	LJ Hooker Gungahlin	490	2019	16	True	False	11	157	1	House	Townhouse	2	3	
195485	LF-8770-SU	370000	2009-08-20					False	False	12	158		House	House		3	511
195486	LE-4355-SU	140000	1996-09-30					False	False	6	157		House	Townhouse			443
