StreetAddressID	date	priceConfidence	lowerPrice	midPrice	upperPrice	rentPerWeek	rentYield	demotionType	guideType
42324	2020-02-05T19:29:12.873	High	1050000	1220000	1390000	850	0.0439	Unknown	Unknown
42325	2020-02-05T19:29:12.873	High	1050000	1220000	1390000	650	0.0342	Unknown	Unknown
42326	2020-02-05T19:29:12.873	High	1130000	1320000	1510000	650	0.0342	Unknown	Unknown
42327	2020-02-05T19:29:12.873	Medium	1120000	1300000	1480000			Unknown	Unknown
42328	2020-02-05T19:29:12.873	High	880000	1020000	1160000	650	0.0342	Unknown	Unknown
42329	2020-02-05T19:29:12.873	High	850000	990000	1130000	650	0.0342	Unknown	Unknown
42330	2020-02-05T19:29:12.873	High	830000	960000	1090000	545		Unknown	Unknown
42331	2020-02-05T19:29:12.873	High	860000	1000000	1140000	650	0.0342	Unknown	Unknown
42332	2020-02-05T19:29:12.873	High	1000000	1160000	1320000	850	0.0439	Unknown	Unknown
42333	2020-02-05T19:29:12.873	High	860000	1000000	1140000	650	0.0342	Unknown	Unknown
42334	2020-02-05T19:29:12.873	Medium	830000	960000	1090000	650	0.0342	Unknown	Unknown
42335	2020-02-05T19:29:12.873	High	860000	1000000	1140000	650	0.0342	Unknown	Unknown
42336	2020-02-05T19:29:12.873	High	870000	1020000	1170000	650	0.0342	Unknown	Unknown
42337	2020-02-05T19:29:12.873	High	850000	990000	1130000	650	0.0342	Unknown	Unknown
42338	2020-01-09T10:24:26.003	Medium	950000	1100000	1250000	850	0.0439	Unknown	Unknown
42339	2020-02-05T19:29:12.873	Medium	900000	1040000	1180000	545		Unknown	Unknown
42340	2020-02-05T19:29:12.873	High	760000	880000	1000000			Unknown	Unknown
42341	2020-02-05T19:29:12.873	High	880000	1020000	1160000	650	0.0342	Unknown	Unknown
42342								Unknown	Unknown
42343						545	0.0459	Unknown	Unknown
42344						545	0.0459	Unknown	Unknown
42345						545	0.0459	Unknown	Unknown
42346						545	0.0459	Unknown	Unknown
42347						545	0.0459	Unknown	Unknown
42348						545	0.0459	Unknown	Unknown
42349						545	0.0459	Unknown	Unknown
42350						545	0.0459	Unknown	Unknown
42351						545	0.0459	Unknown	Unknown
42352						545	0.0459	Unknown	Unknown
42353								Unknown	Unknown
42354						650	0.0342	Unknown	Unknown
42355						545	0.0459	Unknown	Unknown
42356						545	0.0459	Unknown	Unknown
42357						545	0.0459	Unknown	Unknown
42358						545	0.0459	Unknown	Unknown
42359						545	0.0459	Unknown	Unknown
42360						545	0.0459	Unknown	Unknown
42361						545	0.0459	Unknown	Unknown
42362						545	0.0459	Unknown	Unknown
42363						545	0.0459	Unknown	Unknown
42364						545	0.0459	Unknown	Unknown
42365								Unknown	Unknown
42366						545	0.0459	Unknown	Unknown
42367						545	0.0459	Unknown	Unknown
42368						545	0.0459	Unknown	Unknown
42369						545	0.0459	Unknown	Unknown
42370						545	0.0459	Unknown	Unknown
