StreetAddressID	POI	Distance
42324	City GPO	1.5
42324	Major Shopping Centre - Woden Plaza	2.6
42324	Hospital - The Canberra Hospital	1.3
42324	Primary School - Garran Primary	1.0
42324	High School - Alfred Deakin High School	2.6
42324	College - St Bedes College	1.5
42324	University - Australian National University	6.8
42325	City GPO	1.5
42325	Major Shopping Centre - Woden Plaza	2.6
42325	Hospital - The Canberra Hospital	1.3
42325	Primary School - Garran Primary	1.1
42325	High School - Alfred Deakin High School	2.6
42325	College - St Bedes College	1.5
42325	University - Australian National University	6.8
42326	City GPO	1.5
42326	Major Shopping Centre - Woden Plaza	2.6
42326	Hospital - The Canberra Hospital	1.3
42326	Primary School - Garran Primary	1.1
42326	High School - Alfred Deakin High School	2.6
42326	College - St Bedes College	1.4
42326	University - Australian National University	6.8
42327	City GPO	1.5
42327	Major Shopping Centre - Woden Plaza	2.6
42327	Hospital - The Canberra Hospital	1.3
42327	Primary School - Garran Primary	1.1
42327	High School - Alfred Deakin High School	2.6
42327	College - St Bedes College	1.4
42327	University - Australian National University	6.8
42328	City GPO	1.5
42328	Major Shopping Centre - Woden Plaza	2.6
42328	Hospital - The Canberra Hospital	1.3
42328	Primary School - Garran Primary	1.1
42328	High School - Alfred Deakin High School	2.6
42328	College - St Bedes College	1.4
42328	University - Australian National University	6.8
42329	City GPO	1.4
42329	Major Shopping Centre - Woden Plaza	1.3
42329	Hospital - The Canberra Hospital	0.4
42329	Primary School - Garran Primary	0.4
42329	High School - Alfred Deakin High School	2.1
42329	College - Canberra College	1.1
42329	University - Australian National University	7.1
42330	City GPO	1.4
42330	Major Shopping Centre - Woden Plaza	1.3
42330	Hospital - The Canberra Hospital	0.5
42330	Primary School - Garran Primary	0.5
42330	High School - Alfred Deakin High School	2.0
42330	College - Canberra College	1.1
42330	University - Australian National University	7.0
42331	City GPO	1.4
42331	Major Shopping Centre - Woden Plaza	1.3
42331	Hospital - The Canberra Hospital	0.4
42331	Primary School - Garran Primary	0.4
42331	High School - Alfred Deakin High School	2.1
42331	College - Canberra College	1.1
42331	University - Australian National University	7.1
42332	City GPO	1.4
42332	Major Shopping Centre - Woden Plaza	1.4
42332	Hospital - The Canberra Hospital	0.5
42332	Primary School - Garran Primary	0.5
42332	High School - Alfred Deakin High School	2.0
42332	College - Canberra College	1.1
42332	University - Australian National University	7.0
42333	City GPO	1.4
42333	Major Shopping Centre - Woden Plaza	1.4
42333	Hospital - The Canberra Hospital	0.5
42333	Primary School - Garran Primary	0.4
42333	High School - Alfred Deakin High School	2.1
42333	College - Canberra College	1.1
42333	University - Australian National University	7.1
42334	City GPO	1.4
42334	Major Shopping Centre - Woden Plaza	1.4
42334	Hospital - The Canberra Hospital	0.5
42334	Primary School - Garran Primary	0.4
42334	High School - Alfred Deakin High School	2.0
42334	College - Canberra College	1.1
42334	University - Australian National University	7.0
42335	City GPO	1.3
42335	Major Shopping Centre - Woden Plaza	1.3
42335	Hospital - The Canberra Hospital	0.5
42335	Primary School - Garran Primary	0.5
42335	High School - Alfred Deakin High School	2.0
42335	College - Canberra College	1.0
42335	University - Australian National University	7.1
42336	City GPO	1.3
42336	Major Shopping Centre - Woden Plaza	1.3
42336	Hospital - The Canberra Hospital	0.4
42336	Primary School - Garran Primary	0.4
42336	High School - Alfred Deakin High School	2.1
42336	College - Canberra College	1.0
42336	University - Australian National University	7.1
42337	City GPO	1.3
42337	Major Shopping Centre - Woden Plaza	1.3
42337	Hospital - The Canberra Hospital	0.5
42337	Primary School - Garran Primary	0.5
42337	High School - Alfred Deakin High School	2.0
42337	College - Canberra College	1.0
42337	University - Australian National University	7.1
42338	City GPO	1.4
42338	Major Shopping Centre - Woden Plaza	1.3
42338	Hospital - The Canberra Hospital	0.4
42338	Primary School - Garran Primary	0.4
42338	High School - Alfred Deakin High School	2.1
42338	College - Canberra College	1.1
42338	University - Australian National University	7.1
42339	City GPO	1.4
42339	Major Shopping Centre - Woden Plaza	1.3
42339	Hospital - The Canberra Hospital	0.5
42339	Primary School - Garran Primary	0.5
42339	High School - Alfred Deakin High School	2.0
42339	College - Canberra College	1.0
42339	University - Australian National University	7.1
42340	City GPO	1.4
42340	Major Shopping Centre - Woden Plaza	1.3
42340	Hospital - The Canberra Hospital	0.4
42340	Primary School - Garran Primary	0.4
42340	High School - Alfred Deakin High School	2.1
42340	College - Canberra College	1.1
42340	University - Australian National University	7.1
42341	City GPO	1.4
42341	Major Shopping Centre - Woden Plaza	1.3
42341	Hospital - The Canberra Hospital	0.5
42341	Primary School - Garran Primary	0.5
42341	High School - Alfred Deakin High School	2.0
42341	College - Canberra College	1.0
42341	University - Australian National University	7.1
42342	City GPO	1.4
42342	Major Shopping Centre - Woden Plaza	1.3
42342	Hospital - The Canberra Hospital	0.5
42342	Primary School - Garran Primary	0.5
42342	High School - Alfred Deakin High School	2.0
42342	College - Canberra College	1.0
42342	University - Australian National University	7.1
42343	City GPO	1.4
42343	Major Shopping Centre - Woden Plaza	1.3
42343	Hospital - The Canberra Hospital	0.5
42343	Primary School - Garran Primary	0.5
42343	High School - Alfred Deakin High School	2.0
42343	College - Canberra College	1.0
42343	University - Australian National University	7.1
42344	City GPO	1.4
42344	Major Shopping Centre - Woden Plaza	1.3
42344	Hospital - The Canberra Hospital	0.5
42344	Primary School - Garran Primary	0.5
42344	High School - Alfred Deakin High School	2.0
42344	College - Canberra College	1.0
42344	University - Australian National University	7.1
42345	City GPO	1.4
42345	Major Shopping Centre - Woden Plaza	1.3
42345	Hospital - The Canberra Hospital	0.5
42345	Primary School - Garran Primary	0.5
42345	High School - Alfred Deakin High School	2.0
42345	College - Canberra College	1.0
42345	University - Australian National University	7.1
42346	City GPO	1.4
42346	Major Shopping Centre - Woden Plaza	1.3
42346	Hospital - The Canberra Hospital	0.5
42346	Primary School - Garran Primary	0.5
42346	High School - Alfred Deakin High School	2.0
42346	College - Canberra College	1.0
42346	University - Australian National University	7.1
42347	City GPO	1.4
42347	Major Shopping Centre - Woden Plaza	1.3
42347	Hospital - The Canberra Hospital	0.5
42347	Primary School - Garran Primary	0.5
42347	High School - Alfred Deakin High School	2.0
42347	College - Canberra College	1.0
42347	University - Australian National University	7.1
42348	City GPO	1.4
42348	Major Shopping Centre - Woden Plaza	1.3
42348	Hospital - The Canberra Hospital	0.5
42348	Primary School - Garran Primary	0.5
42348	High School - Alfred Deakin High School	2.0
42348	College - Canberra College	1.0
42348	University - Australian National University	7.1
42349	City GPO	1.4
42349	Major Shopping Centre - Woden Plaza	1.3
42349	Hospital - The Canberra Hospital	0.5
42349	Primary School - Garran Primary	0.5
42349	High School - Alfred Deakin High School	2.0
42349	College - Canberra College	1.0
42349	University - Australian National University	7.1
42350	City GPO	1.4
42350	Major Shopping Centre - Woden Plaza	1.3
42350	Hospital - The Canberra Hospital	0.5
42350	Primary School - Garran Primary	0.5
42350	High School - Alfred Deakin High School	2.0
42350	College - Canberra College	1.0
42350	University - Australian National University	7.1
42351	City GPO	1.4
42351	Major Shopping Centre - Woden Plaza	1.3
42351	Hospital - The Canberra Hospital	0.5
42351	Primary School - Garran Primary	0.5
42351	High School - Alfred Deakin High School	2.0
42351	College - Canberra College	1.0
42351	University - Australian National University	7.1
42352	City GPO	1.4
42352	Major Shopping Centre - Woden Plaza	1.3
42352	Hospital - The Canberra Hospital	0.5
42352	Primary School - Garran Primary	0.5
42352	High School - Alfred Deakin High School	2.0
42352	College - Canberra College	1.0
42352	University - Australian National University	7.1
42353	City GPO	1.4
42353	Major Shopping Centre - Woden Plaza	1.3
42353	Hospital - The Canberra Hospital	0.5
42353	Primary School - Garran Primary	0.5
42353	High School - Alfred Deakin High School	2.0
42353	College - Canberra College	1.0
42353	University - Australian National University	7.1
42354	City GPO	1.0
