StreetAddressID	POI	Distance
163735	City GPO	2.5
163735	Major Shopping Centre - Calwell Shops	1.7
163735	Hospital - The Canberra Hospital	8.9
163735	Primary School - Richardson Primary	1.4
163735	High School - Covenant College	1.6
163735	College - Mackillop College	0.5
163735	University - Australian National University	16.4
163736	City GPO	2.4
163736	Major Shopping Centre - Calwell Shops	1.7
163736	Hospital - The Canberra Hospital	8.8
163736	Primary School - Richardson Primary	1.4
163736	High School - Covenant College	1.7
163736	College - Mackillop College	0.6
163736	University - Australian National University	16.3
163737	City GPO	2.4
163737	Major Shopping Centre - Calwell Shops	1.7
163737	Hospital - The Canberra Hospital	8.9
163737	Primary School - Richardson Primary	1.4
163737	High School - Covenant College	1.7
163737	College - Mackillop College	0.6
163737	University - Australian National University	16.3
163738	City GPO	2.4
163738	Major Shopping Centre - Calwell Shops	1.7
163738	Hospital - The Canberra Hospital	8.8
163738	Primary School - Richardson Primary	1.4
163738	High School - Covenant College	1.7
163738	College - Mackillop College	0.6
163738	University - Australian National University	16.2
163739	City GPO	2.4
163739	Major Shopping Centre - Calwell Shops	1.7
163739	Hospital - The Canberra Hospital	8.8
163739	Primary School - Richardson Primary	1.4
163739	High School - Covenant College	1.7
163739	College - Mackillop College	0.6
163739	University - Australian National University	16.3
163740	City GPO	2.4
163740	Major Shopping Centre - Calwell Shops	1.7
163740	Hospital - The Canberra Hospital	8.8
163740	Primary School - Richardson Primary	1.4
163740	High School - Covenant College	1.7
163740	College - Mackillop College	0.6
163740	University - Australian National University	16.2
163741	City GPO	2.4
163741	Major Shopping Centre - Calwell Shops	1.7
163741	Hospital - The Canberra Hospital	8.8
163741	Primary School - Richardson Primary	1.3
163741	High School - Covenant College	1.7
163741	College - Mackillop College	0.6
163741	University - Australian National University	16.3
163742	City GPO	2.4
163742	Major Shopping Centre - Calwell Shops	1.7
163742	Hospital - The Canberra Hospital	8.8
163742	Primary School - Richardson Primary	1.3
163742	High School - Covenant College	1.7
163742	College - Mackillop College	0.7
163742	University - Australian National University	16.3
163743	City GPO	2.4
163743	Major Shopping Centre - Calwell Shops	1.7
163743	Hospital - The Canberra Hospital	8.8
163743	Primary School - Richardson Primary	1.3
163743	High School - Covenant College	1.7
163743	College - Mackillop College	0.7
163743	University - Australian National University	16.3
163744	City GPO	2.5
163744	Major Shopping Centre - Calwell Shops	1.7
163744	Hospital - The Canberra Hospital	9.0
163744	Primary School - Richardson Primary	1.4
163744	High School - Covenant College	1.6
163744	College - Mackillop College	0.6
163744	University - Australian National University	16.4
163745	City GPO	2.4
163745	Major Shopping Centre - Calwell Shops	1.6
163745	Hospital - The Canberra Hospital	8.8
163745	Primary School - Richardson Primary	1.3
163745	High School - Covenant College	1.7
163745	College - Mackillop College	0.7
163745	University - Australian National University	16.2
163746	City GPO	2.4
163746	Major Shopping Centre - Calwell Shops	1.6
163746	Hospital - The Canberra Hospital	8.8
163746	Primary School - Richardson Primary	1.3
163746	High School - Covenant College	1.8
163746	College - Mackillop College	0.7
163746	University - Australian National University	16.2
163747	City GPO	2.4
