StreetAddressID	DomainPropertyId	LastSalePrice	LastSaleDate	LastRentalAgency	LastRentalPrice	LastRentalYear	RentDaysOnMarket	isPotentialInvestment	isPropertyInBuilding	lotNumber	planNumber	parking	propertyCategory	propertyType	bathrooms	bedrooms	BlockSize
77649	WI-6009-UW							False	False				Unit	Unit			
77650	XC-2603-VP							False	False				Unit	Unit			
77651	RC-5862-EG							False	False				Unit	Unit			
77652	WJ-9738-ZJ							False	False				Unit	Unit			
77653	YF-2581-EH							False	False				Unit	Unit			
77654	YL-1990-GC							False	False				Unit	Unit			
77655	YM-6086-DC							False	False				Unit	Unit			
77656	OT-4056-SX							False	False				Unit	Unit			
77657	UE-9996-BN							False	False				Unit	Unit			
77658	RW-3901-ZN							False	False				Unit	Unit			
77659	OD-5130-VZ							False	False				Unit	Unit			
77660	PZ-9701-RH			Total Property Management - Bright Partners	495	2008		False	True			1	Unit	Unit	1	1	
77661	BV-2102-WP		2016-09-12	LJ Hooker Belconnen	350	2011		False	True			1	Unit	Unit	1	1	
77662	BZ-5036-XN			White Rhino Property	420	2018	12	False	True			1	Unit	Unit	1	1	
77663	MZ-7382-CJ			Luton Properties - Belconnen	380	2008	43	False	True			1	Unit	Unit	1	1	
77664	QB-5710-SP							False	True				Unit	Unit			
77665	BY-9535-SB							False	True				Unit	Unit			
77666	CP-5499-GO							False	False				Unit	Unit			
77667	MX-9370-GO							False	False				Unit	Unit			
77668	SE-9452-HH							False	False				Unit	Unit			
77669	SF-8350-TU							False	False				Unit	Unit			
77670	FX-9777-JK	367500	2016-02-12	LJ Hooker Canberra City	0	2019	7	True	True			1	Unit	Unit	1	1	
77671	EG-9510-VH			Wright Dunn Real Estate 	490	2018	6	False	True			2	Unit	Unit	1	2	
77672	KO-4934-WI			Badenoch Real Estate Rentals	470	2010	7	False	True			1	Unit	Unit	1	1	
77673	BZ-6848-LN			Dwyer Dunn Property Consultants	390	2015	27	False	True			1	Unit	Unit	1	1	
77674	ZO-5400-XV							False	True				Unit	Unit			
77675	UP-9337-BK			Homefinders Real Estate	400	2018	16	False	True			1	Unit	Unit	1	1	
77676	QC-5254-QR			Independent Property Management	650	2019	12	False	True			2	Unit	Unit	2	2	
77677	UP-8602-NX			One Agency Sandy Morris	0	2019	2	False	True			1	Unit	Unit	1	1	
77678	BZ-8403-HV	530000	2019-04-12					False	True			2	Unit	Unit	1	2	
77679	FX-5138-NP							False	True				Unit	Unit			
77680	CA-0116-SE	372000	2016-11-14	Peter Blackshaw Real Estate Manuka	385	2015	34	False	True			1	Unit	Unit	1	1	
77681	GA-3713-ML		2015-12-15	Badenoch Real Estate Sales	400	2010	14	False	True			1	Unit	Unit	1	1	
77682	BZ-0671-SY			Independent Property Management	430	2018	13	False	True			1	Unit	Unit	1	1	
77683	IE-9460-ZG			IPG Inner North & City	445	2007		False	True			2	Unit	Unit	2	2	
77684	TO-1310-QC			Archived Peter Blackshaw Real Estate Woden & Weston Cre	395	2015	8	False	True			1	Unit	Unit	1	1	
