StreetAddressID	POI	Distance
108426	City GPO	0.6
108426	Major Shopping Centre - Kippax Fair	1.1
108426	Hospital - Calvary Private Hospital	6.5
108426	Primary School - Kingsford Smith School	0.6
108426	High School - Belconnen High School, Hawker	2.3
108426	College - Hawker College	1.6
108426	University - University Of Canberra, Bruce	5.9
108427	City GPO	0.6
108427	Major Shopping Centre - Kippax Fair	1.2
108427	Hospital - Calvary Private Hospital	6.4
108427	Primary School - Kingsford Smith School	0.7
108427	High School - Belconnen High School, Hawker	2.3
108427	College - Hawker College	1.6
108427	University - University Of Canberra, Bruce	5.9
108428	City GPO	0.6
108428	Major Shopping Centre - Kippax Fair	1.2
108428	Hospital - Calvary Private Hospital	6.5
108428	Primary School - Kingsford Smith School	0.6
108428	High School - Belconnen High School, Hawker	2.3
108428	College - Hawker College	1.6
108428	University - University Of Canberra, Bruce	5.9
108429	City GPO	0.6
108429	Major Shopping Centre - Kippax Fair	1.2
108429	Hospital - Calvary Private Hospital	6.5
108429	Primary School - Kingsford Smith School	0.6
108429	High School - Belconnen High School, Hawker	2.3
108429	College - Hawker College	1.6
108429	University - University Of Canberra, Bruce	5.9
108430	City GPO	0.6
108430	Major Shopping Centre - Kippax Fair	1.1
108430	Hospital - Calvary Private Hospital	6.5
108430	Primary School - Kingsford Smith School	0.6
108430	High School - Belconnen High School, Hawker	2.4
108430	College - Hawker College	1.7
108430	University - University Of Canberra, Bruce	5.9
108431	City GPO	0.6
108431	Major Shopping Centre - Kippax Fair	1.2
108431	Hospital - Calvary Private Hospital	6.5
108431	Primary School - Kingsford Smith School	0.6
108431	High School - Belconnen High School, Hawker	2.4
108431	College - Hawker College	1.6
108431	University - University Of Canberra, Bruce	5.9
108432	City GPO	0.6
108432	Major Shopping Centre - Kippax Fair	1.1
108432	Hospital - Calvary Private Hospital	6.5
108432	Primary School - Kingsford Smith School	0.5
108432	High School - Belconnen High School, Hawker	2.4
108432	College - Hawker College	1.7
108432	University - University Of Canberra, Bruce	5.9
108433	City GPO	0.6
108433	Major Shopping Centre - Kippax Fair	1.2
108433	Hospital - Calvary Private Hospital	6.5
108433	Primary School - Kingsford Smith School	0.6
108433	High School - Belconnen High School, Hawker	2.4
108433	College - Hawker College	1.7
108433	University - University Of Canberra, Bruce	5.9
108434	City GPO	0.5
108434	Major Shopping Centre - Kippax Fair	1.1
108434	Hospital - Calvary Private Hospital	6.4
108434	Primary School - Kingsford Smith School	0.6
108434	High School - Belconnen High School, Hawker	2.3
108434	College - Hawker College	1.6
108434	University - University Of Canberra, Bruce	5.8
108435	City GPO	0.6
108435	Major Shopping Centre - Kippax Fair	1.1
108435	Hospital - Calvary Private Hospital	6.5
108435	Primary School - Kingsford Smith School	0.6
108435	High School - Belconnen High School, Hawker	2.4
108435	College - Hawker College	1.7
108435	University - University Of Canberra, Bruce	5.9
108436	City GPO	0.7
108436	Major Shopping Centre - Kippax Fair	1.1
108436	Hospital - Calvary Private Hospital	6.6
108436	Primary School - Kingsford Smith School	0.5
108436	High School - Belconnen High School, Hawker	2.5
108436	College - Hawker College	1.8
108436	University - University Of Canberra, Bruce	6.0
108437	City GPO	0.7
108437	Major Shopping Centre - Kippax Fair	1.1
108437	Hospital - Calvary Private Hospital	6.6
108437	Primary School - Kingsford Smith School	0.6
108437	High School - Belconnen High School, Hawker	2.4
108437	College - Hawker College	1.7
108437	University - University Of Canberra, Bruce	6.0
108438	City GPO	0.7
108438	Major Shopping Centre - Kippax Fair	1.0
108438	Hospital - Calvary Private Hospital	6.6
108438	Primary School - Kingsford Smith School	0.5
108438	High School - Belconnen High School, Hawker	2.5
108438	College - Hawker College	1.8
108438	University - University Of Canberra, Bruce	6.0
108439	City GPO	0.7
108439	Major Shopping Centre - Kippax Fair	1.1
108439	Hospital - Calvary Private Hospital	6.6
108439	Primary School - Kingsford Smith School	0.6
108439	High School - Belconnen High School, Hawker	2.4
108439	College - Hawker College	1.7
108439	University - University Of Canberra, Bruce	6.0
108440	City GPO	0.7
108440	Major Shopping Centre - Kippax Fair	1.0
108440	Hospital - Calvary Private Hospital	6.6
