StreetAddressID	DomainPropertyId	LastSalePrice	LastSaleDate	LastRentalAgency	LastRentalPrice	LastRentalYear	RentDaysOnMarket	isPotentialInvestment	isPropertyInBuilding	lotNumber	planNumber	parking	propertyCategory	propertyType	bathrooms	bedrooms	BlockSize
116884	QV-9631-GZ	410000	2012-07-24					False	False	10	36		House	House			1022
116885	UM-3090-YH							False	False	5	36	2	House	House	2	4	1002
116886	MD-7834-RF	460000	2014-10-04					False	False	9	36	2	House	House	2	4	748
116887	BN-9164-PW							False	False	6	36		House	House			930
116888	JA-1725-WO	405000	2011-05-11					False	False	8	36		House	House			666
116889	WD-1101-TV	560000	2010-12-02	Hathaway Real Estate	550	2018	7	True	False	7	36	1	House	House	1	4	1181
116890	VV-9874-DO	608000	2019-04-05					False	False	1	47	2	House	House	2	3	783
116891	LT-5157-JO	475000	2014-11-14					False	False	4	14	4	House	House	2	4	968
116892	LP-4335-GE	440000	2012-11-02					False	False	11	13	2	House	House	1	3	823
116893	BE-4711-VG	635000	2019-07-27	Elders Real Estate Belconnen	500	2009	5	False	False	25	49	2	House	House	1	4	699
116894	WO-2120-OI	186000	1992-10-02					False	False	2	47		House	House			751
116895	HW-3465-ST	160000	1998-09-03					False	False	26	49		House	House			698
116896	NN-7804-IA							False	False				House	House			
116897	OC-0247-SH							False	False	3	47		House	House			811
116898	VD-6635-QD	875000	2018-12-01	Sadil Quinlan	430	2009		False	False	27	49	2	House	House	3	4	728
116899	OU-4365-YS	480000	2014-04-04					False	False	4	47	3	House	House	1	3	880
116900	PM-5922-GG	224000	1999-09-28	Bryan Rumble Real Estate	495	2009		True	False	28	49	0	House	House	2	4	812
116901	MM-7194-CT							False	False				House	House			
116902	RA-3116-WV	615000	2015-05-07	LJ Hooker Belconnen	580	2019	31	True	False	29	49	2	House	House	2	4	702
116904	GT-4347-IW	510000	2016-01-22					False	False	1	48	0	House	House	2	4	858
116905	CH-9741-SS	145000	1993-06-25					False	False	6	47		House	House			1074
116906	WO-6948-GT	470000	2013-01-30					False	False	30	49		House	House		3	693
116907	JV-3740-GS							False	False				House	House		4	
116908	WN-5649-PC	615000	2016-10-22					False	False	31	49	2	House	House	2	4	662
116909	PN-7332-AE	720000	2019-05-07					False	False	32	49	2	House	House	2	4	839
116910	SS-8876-VO	500000	2012-01-13					False	False	6	46		House	House			945
116911	ML-9653-SN							False	False				House	House			
116912	JD-8200-UW	586000	2011-08-27	LJ Hooker Belconnen	590	2011		False	False	5	50	2	House	House	2	4	981
116913	ZW-3271-JZ	525000	2017-02-28					False	False	4	46		House	House			1091
116914	QG-8451-GC							False	False				House	House			
116915	CI-8525-SC							False	False	3	46		House	House			
116916	WG-3086-TJ	625000	2018-02-20	barrett ELTON Canberra	470	2016	55	False	False	7	50	1	House	House	2	4	958
116917	ZX-2829-AL		2019-12-04	Strictly Rentals	400	2007	215	False	False	2	46	2	House	House	1	4	977
116918	VL-3128-MP	587000	2017-10-18					False	False	1	46	1	House	House	2	3	927
116919	PZ-6811-UN							False	False				House	House			
116920	SE-1050-OM	445000	2009-12-13	Luton Properties Gungahlin	455	2016	22	True	False	2	48	2	House	House	2	4	748
116921	FR-2472-GG			Southern Property Canberra	550	2016	19	False	False			2	House	House	2	4	
116923	XE-7930-UZ	411000	2005-12-09					False	False	6	9		House	House		4	804
116924	YE-5361-DP	485000	2011-03-29					False	False	5	9	2	House	House	2	4	991
116925	FM-9284-CY							False	False				House	House			
116926	ZN-3983-IG							False	False				House	House			
116927	VR-7665-IX							False	False				House	House			
116928	WT-2626-DS	270000	2000-10-31					False	False	28	10		House	House		4	848
116929	TC-2578-JP							False	False				House	House			
116930	OU-1708-GA	295000	2005-12-23					False	False	27	10		House	House			836
116931	HH-6898-WH	670000	2015-05-02	McGrath Estate Agents	600	2018	14	True	False	26	10	1	House	House	4	4	931
116932	HH-6873-SZ	420000	2010-12-02					False	False	25	10	1	House	House	2	3	841
116933	IV-1352-RO							False	False				House	House			
116934	IW-3872-OF							False	False				House	House			
116935	DU-3987-BW	400000	2009-11-06					False	False	11	10		House	House			850
116936	IL-8509-YH	724000	2012-02-25					False	False	20	15		House	House		3	1116
116937	ZQ-0941-HW		2016-05-11					False	False	10	10	1	House	House	2	3	718
116938	OB-3311-IN	599950	2005-08-13					False	False	23	49		House	House			726
116939	HD-9451-AS	521000	2016-08-27	Independent Property Management	500	2016	19	True	False	19	15	1	House	House	2	3	689
116940	FJ-2217-ZU	580000	2019-04-28	LJ Hooker Kaleen	450	2017	12	False	False	9	10	1	House	House	1	3	739
116941	QR-3363-MC	240000	2002-01-08					False	False	18	15		House	House			782
116942	YJ-2182-PX	570000	2014-09-20					False	False	8	10	2	House	House	3	5	1021
116943	GP-1225-PC							False	False				House	House			
116944	ZE-5052-RD	457200	2016-03-09					False	False	17	15	4	House	House	1	3	668
116945	CU-7715-VO							False	False				House	House			
116946	CP-8150-ON							False	False				House	House			
116947	MZ-5005-XO	325000	2002-04-23					False	False	6	11		House	House			800
116948	VT-1500-GM	128000	1994-05-03					False	False	8	15		House	House			745
116949	PV-5122-RF	335000	2006-02-10					False	False	5	11	0	House	House	2	4	768
116950	DH-2349-GX							False	False				House	House			
116951	QB-8428-GW	580000	2012-02-08					False	False	6	15	1	House	House	2	4	799
116952	CO-2878-EQ							False	False				House	House			
