StreetAddressID	POI	Distance
1680	City GPO	1.2
1680	Major Shopping Centre - Woden Plaza	2.3
1680	Hospital - The Canberra Hospital	2.2
1680	Primary School - Hughes Primary School	0.6
1680	High School - Alfred Deakin High School	0.3
1680	College - Royal College Of Nursing	0.6
1680	University - Australian National University	5.6
1681	City GPO	1.2
1681	Major Shopping Centre - Woden Plaza	2.3
1681	Hospital - The Canberra Hospital	2.2
1681	Primary School - Hughes Primary School	0.6
1681	High School - Alfred Deakin High School	0.3
1681	College - Royal College Of Nursing	0.6
1681	University - Australian National University	5.6
1682	City GPO	0.5
1682	Major Shopping Centre - Woden Plaza	3.6
1682	Hospital - The Canberra Hospital	3.1
1682	Primary School - Yarralumla Primary	1.2
1682	High School - Alfred Deakin High School	1.2
1682	College - Royal College Of Nursing	1.1
1682	University - Australian National University	4.4
1683	City GPO	0.5
1683	Major Shopping Centre - Woden Plaza	3.5
1683	Hospital - The Canberra Hospital	3.1
1683	Primary School - Yarralumla Primary	1.2
1683	High School - Alfred Deakin High School	1.1
1683	College - Royal College Of Nursing	1.0
1683	University - Australian National University	4.4
1684	City GPO	0.5
1684	Major Shopping Centre - Woden Plaza	3.5
1684	Hospital - The Canberra Hospital	3.1
1684	Primary School - Yarralumla Primary	1.3
1684	High School - Alfred Deakin High School	1.1
1684	College - Royal College Of Nursing	1.0
1684	University - Australian National University	4.4
1685	City GPO	0.5
1685	Major Shopping Centre - Woden Plaza	3.5
1685	Hospital - The Canberra Hospital	3.1
1685	Primary School - Yarralumla Primary	1.2
1685	High School - Alfred Deakin High School	1.1
1685	College - Royal College Of Nursing	1.0
1685	University - Australian National University	4.4
1686	City GPO	0.5
1686	Major Shopping Centre - Woden Plaza	3.5
1686	Hospital - The Canberra Hospital	3.1
1686	Primary School - Yarralumla Primary	1.3
1686	High School - Alfred Deakin High School	1.1
1686	College - Royal College Of Nursing	0.9
1686	University - Australian National University	4.4
1687	City GPO	0.5
1687	Major Shopping Centre - Woden Plaza	3.5
1687	Hospital - The Canberra Hospital	3.1
1687	Primary School - Yarralumla Primary	1.2
1687	High School - Alfred Deakin High School	1.1
1687	College - Royal College Of Nursing	0.9
1687	University - Australian National University	4.4
1688	City GPO	0.5
1688	Major Shopping Centre - Woden Plaza	3.5
1688	Hospital - The Canberra Hospital	3.1
1688	Primary School - Yarralumla Primary	1.2
1688	High School - Alfred Deakin High School	1.1
1688	College - Royal College Of Nursing	0.9
1688	University - Australian National University	4.4
1689	City GPO	0.6
1689	Major Shopping Centre - Woden Plaza	3.5
1689	Hospital - The Canberra Hospital	3.1
1689	Primary School - Yarralumla Primary	1.3
