StreetAddressID	date	priceConfidence	lowerPrice	midPrice	upperPrice	rentPerWeek	rentYield	demotionType	guideType
152326	2020-02-05T19:29:12.873	High	560000	655000	750000	540	0.0446	Unknown	Unknown
152327	2020-01-09T10:24:26.003	High	550000	645000	740000	540	0.0446	Unknown	Unknown
152328	2020-02-05T19:29:12.873	High	545000	635000	725000	540	0.0446	Unknown	Unknown
152329	2020-02-05T19:29:12.873	Medium	520000	610000	700000	525	0.0475	Unknown	Unknown
152330	2020-01-09T10:24:26.003	High	545000	635000	725000	540	0.0446	Unknown	Unknown
152331	2020-01-09T10:24:26.003	High	545000	635000	725000	540	0.0446	Unknown	Unknown
152332	2020-01-09T10:24:26.003	High	545000	635000	725000	540	0.0446	Unknown	Unknown
152333	2019-11-16T21:23:31.416488Z	Medium	580000	665000	750000	525	0.0475	Unknown	Unknown
152334	2020-01-09T10:24:26.003	High	525000	615000	705000	540	0.0446	Unknown	Unknown
152335	2020-02-05T19:29:12.873	High	570000	665000	760000	540	0.0446	Unknown	Unknown
152336	2020-02-05T19:29:12.873	High	550000	645000	740000	540	0.0446	Unknown	Unknown
152337	2020-02-05T19:29:12.873	High	525000	615000	705000	540	0.0446	Unknown	Unknown
152338	2020-02-05T19:29:12.873	High	610000	715000	820000			Unknown	Unknown
152339	2020-01-22T10:30:07.47	High	515000	605000	695000	540	0.0446	Unknown	Unknown
152340	2020-02-05T19:29:12.873	High	505000	580000	655000			Unknown	Unknown
152341	2020-02-05T19:29:12.873	High	530000	625000	720000	540	0.0446	Unknown	Unknown
152342	2020-02-05T19:29:12.873	High	610000	710000	810000			Unknown	Unknown
152343	2020-01-09T10:24:26.003	High	525000	615000	705000	540	0.0446	Unknown	Unknown
152344	2020-02-05T19:29:12.873	High	490000	570000	650000	525	0.0475	Unknown	Unknown
152345	2020-02-05T19:29:12.873	High	650000	760000	870000			Unknown	Unknown
152346	2020-02-05T19:29:12.873	High	515000	605000	695000	540	0.0446	Unknown	Unknown
152347	2020-02-05T19:29:12.873	High	570000	670000	770000	540	0.0446	Unknown	Unknown
152348	2020-02-05T19:29:12.873	High	610000	715000	820000			Unknown	Unknown
152349	2020-02-05T19:29:12.873	High	550000	640000	730000	525	0.0475	Unknown	Unknown
152350	2020-02-05T19:29:12.873	High	590000	690000	790000	540	0.0446	Unknown	Unknown
152351	2019-09-03T00:00:00	RecentlySold	650000	650000	650000			Unknown	Unknown
152352	2020-02-05T19:29:12.873	High	560000	655000	750000	540	0.0446	Unknown	Unknown
152353	2020-02-05T19:29:12.873	High	610000	715000	820000			Unknown	Unknown
152354	2020-02-05T19:29:12.873	High	560000	655000	750000	540	0.0446	Unknown	Unknown
152355								Unknown	Unknown
152356								Unknown	Unknown
152357	2020-02-05T19:29:12.873	High	575000	670000	765000			Unknown	Unknown
152358	2020-02-05T19:29:12.873	High	510000	600000	690000	540	0.0446	Unknown	Unknown
152359								Unknown	Unknown
152360	2020-02-05T19:29:12.873	High	500000	585000	670000	525	0.0475	Unknown	Unknown
152361	2020-02-05T19:29:12.873	High	540000	620000	700000			Unknown	Unknown
152362	2020-02-05T19:29:12.873	High	500000	580000	660000	540	0.0446	Unknown	Unknown
152363	2020-02-05T19:29:12.873	High	580000	680000	780000			Unknown	Unknown
152364	2020-02-05T19:29:12.873	High	570000	670000	770000			Unknown	Unknown
152366	2020-02-05T19:29:12.873	High	575000	660000	745000			Unknown	Unknown
152367	2020-02-05T19:29:12.873	High	540000	630000	720000	540	0.0446	Unknown	Unknown
152368	2020-02-05T19:29:12.873	High	550000	640000	730000			Unknown	Unknown
152369	2020-02-05T19:29:12.873	High	605000	705000	805000			Unknown	Unknown
152370	2020-02-05T19:29:12.873	High	510000	600000	690000	540	0.0446	Unknown	Unknown
152371	2020-02-05T19:29:12.873	High	540000	630000	720000	540	0.0446	Unknown	Unknown
152372	2020-02-05T19:29:12.873	High	550000	640000	730000	540	0.0446	Unknown	Unknown
152373	2020-02-05T19:29:12.873	High	540000	630000	720000	540	0.0446	Unknown	Unknown
152374	2020-02-05T19:29:12.873	High	510000	585000	660000			Unknown	Unknown
152375	2020-02-05T19:29:12.873	High	540000	630000	720000	540	0.0446	Unknown	Unknown
152376	2020-02-05T19:29:12.873	High	500000	575000	650000	525	0.0475	Unknown	Unknown
152377	2020-02-05T19:29:12.873	High	530000	620000	710000	525	0.0475	Unknown	Unknown
152378	2020-02-05T19:29:12.873	High	620000	725000	830000			Unknown	Unknown
152379	2020-02-05T19:29:12.873	High	540000	630000	720000	540	0.0446	Unknown	Unknown
152380	2020-02-05T19:29:12.873	High	530000	620000	710000	540	0.0446	Unknown	Unknown
152381	2020-02-05T19:29:12.873	High	485000	565000	645000	525	0.0475	Unknown	Unknown
152382	2020-02-05T19:29:12.873	High	540000	630000	720000	540	0.0446	Unknown	Unknown
152383	2020-02-05T19:29:12.873	High	540000	630000	720000	540	0.0446	Unknown	Unknown
152384	2020-02-05T19:29:12.873	High	550000	640000	730000	540	0.0446	Unknown	Unknown
152385	2020-02-05T19:29:12.873	High	550000	640000	730000	540	0.0446	Unknown	Unknown
152386	2020-02-05T19:29:12.873	High	520000	610000	700000	540	0.0446	Unknown	Unknown
152387	2020-02-05T19:29:12.873	High	530000	620000	710000	540	0.0446	Unknown	Unknown
152388	2020-02-05T19:29:12.873	High	485000	565000	645000	525	0.0475	Unknown	Unknown
152389	2020-02-05T19:29:12.873	High	520000	610000	700000	540	0.0446	Unknown	Unknown
152390	2020-02-05T19:29:12.873	High	565000	660000	755000			Unknown	Unknown
152391	2020-02-05T19:29:12.873	High	485000	565000	645000	525	0.0475	Unknown	Unknown
152392	2019-12-18T09:44:26.13	High	560000	650000	740000	540	0.0446	Unknown	Unknown
152393	2020-02-05T19:29:12.873	High	520000	610000	700000	540	0.0446	Unknown	Unknown
152394	2019-12-18T09:44:26.13	High	590000	690000	790000	540	0.0446	Unknown	Unknown
152395	2020-02-05T19:29:12.873	High	530000	620000	710000	525	0.0475	Unknown	Unknown
152396	2020-02-05T19:29:12.873	High	615000	720000	825000	540	0.0446	Unknown	Unknown
152397	2020-02-05T19:29:12.873	High	600000	700000	800000	540	0.0446	Unknown	Unknown
152398	2020-02-05T19:29:12.873	High	615000	720000	825000	540	0.0446	Unknown	Unknown
152399	2020-02-05T19:29:12.873	High	555000	640000	725000	525	0.0475	Unknown	Unknown
152400	2020-02-05T19:29:12.873	High	635000	745000	855000			Unknown	Unknown
152401	2020-02-05T19:29:12.873	High	665000	770000	875000			Unknown	Unknown
152402	2020-02-05T19:29:12.873	High	590000	690000	790000	540	0.0446	Unknown	Unknown
152403	2020-02-05T19:29:12.873	Medium	615000	720000	825000	540	0.0446	Unknown	Unknown
152404	2020-02-05T19:29:12.873	High	580000	680000	780000	540	0.0446	Unknown	Unknown
152405	2020-02-05T19:29:12.873	High	695000	785000	875000			Unknown	Unknown
152406	2020-02-05T19:29:12.873	High	640000	735000	830000			Unknown	Unknown
152407	2020-02-05T19:29:12.873	High	635000	745000	855000			Unknown	Unknown
152408	2020-02-05T19:29:12.873	High	660000	770000	880000	540	0.0446	Unknown	Unknown
152409	2020-02-05T19:29:12.873	High	560000	650000	740000	540	0.0446	Unknown	Unknown
152410	2020-02-05T19:29:12.873	High	655000	760000	865000			Unknown	Unknown
152411	2020-02-05T19:29:12.873	Medium	580000	670000	760000	540	0.0446	Unknown	Unknown
152412	2020-02-05T19:29:12.873	High	580000	670000	760000	540	0.0446	Unknown	Unknown
152413	2020-02-05T19:29:12.873	High	650000	760000	870000	525	0.0475	Unknown	Unknown
152414	2020-02-05T19:29:12.873	High	640000	740000	840000			Unknown	Unknown
152415	2020-02-05T19:29:12.873	High	525000	610000	695000	525	0.0475	Unknown	Unknown
152416	2020-02-05T19:29:12.873	High	650000	750000	850000	540	0.0446	Unknown	Unknown
152417	2020-02-05T19:29:12.873	High	620000	720000	820000	540	0.0446	Unknown	Unknown
152418	2020-02-05T19:29:12.873	High	530000	620000	710000	525	0.0475	Unknown	Unknown
152419	2020-02-05T19:29:12.873	High	530000	620000	710000	525	0.0475	Unknown	Unknown
152420	2020-02-05T19:29:12.873	High	665000	770000	875000			Unknown	Unknown
