StreetAddressID	BCategory	AgencyId	AgencyName	EventDate	EventPrice	PriceDescription	DaysOnMarket
151172	Sale		Elders Real Estate Belconnen	2006-12-06T00:00:00	409000.0	AUCTION	
151172	Sale	2004-11-01T00:00:00	385000	PRIVATE TREATY	58.0		
151172	Sale	2003-03-07T00:00:00	340000	PRIVATE TREATY			
151174	Sale	2007-12-04T00:00:00	520000	PRIVATE TREATY			
151174	Sale	1999-03-23T00:00:00	216500	PRIVATE TREATY			
151175	Sale	2003-08-20T00:00:00	410000	PRIVATE TREATY			
151177	Sale		Luton Properties Tuggeranong CRE	2017-05-20T00:00:00	732000.0	AUCTION	
151177	Sale		Luton Properties Tuggeranong CRE	2016-06-27T00:00:00	591500.0	PRIVATE TREATY	30.0
151177	Sale	2004-08-05T00:00:00	380000	PRIVATE TREATY			
151178	Sale		Bryan Rumble Real Estate	2002-08-23T00:00:00	342500.0	PRIVATE TREATY	48.0
151179	Sale		PBR Belconnen	2006-04-08T00:00:00	482000.0	PRIVATE TREATY	42.0
151181	Sale	2002-09-12T00:00:00	400000	PRIVATE TREATY			
151182	Sale	1992-02-26T00:00:00	140000	PRIVATE TREATY			
151183	Sale	2008-11-24T00:00:00	457500	PRIVATE TREATY			
151183	Sale		PBR Manuka	1999-09-25T00:00:00	222500.0	AUCTION	
151184	Sale	2000-04-03T00:00:00	225000	PRIVATE TREATY			
151184	Sale	1996-02-23T00:00:00	187000	PRIVATE TREATY			
151184	Sale	1992-07-28T00:00:00	178000	PRIVATE TREATY			
151185	Sale	1996-05-24T00:00:00	203000	PRIVATE TREATY			
151186	Sale	2007-03-20T00:00:00	507500	PRIVATE TREATY			
151186	Sale	2002-12-23T00:00:00	320000	PRIVATE TREATY	58.0		
151187	Sale	22060	Independent Tuggeranong	2016-02-02T00:00:00	650000.0	PRIVATE TREATY	20.0
151188	Sale		LJH Tuggeranong	2012-02-24T00:00:00	585000.0	PRIVATE TREATY	
151188	Sale	1999-03-18T00:00:00	214950	PRIVATE TREATY			
151188	Sale	1993-03-17T00:00:00	205000	PRIVATE TREATY			
151188	Sale	1991-11-14T00:00:00	196000	PRIVATE TREATY			
151189	Sale	10312	Luton Properties Tuggeranong CRE	2018-06-15T00:00:00	755000.0	PRIVATE TREATY	40.0
151189	Sale		LJH Tuggeranong	2009-05-13T00:00:00	560000.0	PRIVATE TREATY	43.0
151189	Sale	2001-01-17T00:00:00	235000	PRIVATE TREATY			
151190	Sale	18793	Peter Blackshaw Tuggeranong	2015-04-09T00:00:00	605000.0	PRIVATE TREATY	32.0
151190	Sale		LJ Hooker Woden	2007-04-21T00:00:00	481000.0	AUCTION	
151191	Sale		Raine & Horne Canberra City	2000-09-08T00:00:00	215000.0	PRIVATE TREATY	160.0
151191	Sale	1997-09-01T00:00:00	180000	PRIVATE TREATY			
151192	Sale	15984	Maria Selleck Properties	2019-03-29T00:00:00		PRIVATE TREATY	19.0
151193	Rental	10312	Luton Properties Tuggeranong CRE	2010-09-02T00:00:00	620.0	PER WEEK	22.0
151193	Rental		Richard Luton Tuggeranong	2009-08-28T00:00:00	595.0	PER WEEK	64.0
151193	Rental		Richard Luton Manuka	2008-06-19T00:00:00	620.0	PER WEEK	36.0
151193	Sale		John Roden Real Estate	2004-10-22T00:00:00	570000.0	PRIVATE TREATY	160.0
151193	Sale	1997-08-27T00:00:00	225000	PRIVATE TREATY			
151194	Sale	1994-11-30T00:00:00	76500	PRIVATE TREATY			
151195	Sale		Richard Luton Manuka	2003-10-04T00:00:00	519000.0	Listed - not sold	28.0
151195	Sale		Richard Luton Manuka	2002-05-25T00:00:00		Listed - not sold	28.0
151195	Sale		John Roden Real Estate	2001-07-11T00:00:00	380000.0	PRIVATE TREATY	130.0
151196	Sale	24042	Michael Potter Real Estate	2019-07-30T00:00:00	729000.0	PRIVATE TREATY	166.0
151196	Rental	29148	Little Bird Properties	2017-10-13T00:00:00	695.0	PER WEEK	30.0
151196	Sale	2007-02-24T00:00:00	505000	PRIVATE TREATY	3.0		
151196	Sale	1995-05-24T00:00:00	248000	PRIVATE TREATY			
151198	Sale		LJH Tuggeranong	2002-09-28T00:00:00	351000.0	AUCTION	
151198	Sale	1996-09-04T00:00:00	155000	PRIVATE TREATY			
151199	Sale	2004-12-22T00:00:00	400000	PRIVATE TREATY			
151199	Sale		LJH Manuka	2002-11-23T00:00:00		Listed - not sold	
151201	Sale	2000-12-18T00:00:00	395000	PRIVATE TREATY			
