StreetAddressID	POI	Distance
130241	City GPO	3.7
130241	Major Shopping Centre - Belconnen Mall	3.8
130241	Hospital - Calvary Private Hospital	4.3
130241	Primary School - Giralang Primary	0.4
130241	High School - Kaleen High	1.8
130241	College - Melba Copland College, Melba	2.9
130241	University - University Of Canberra, Bruce	3.0
130242	City GPO	3.7
130242	Major Shopping Centre - Belconnen Mall	3.8
130242	Hospital - Calvary Private Hospital	4.4
130242	Primary School - Giralang Primary	0.4
130242	High School - Kaleen High	1.8
130242	College - Melba Copland College, Melba	2.9
130242	University - University Of Canberra, Bruce	3.1
130243	City GPO	3.7
130243	Major Shopping Centre - Belconnen Mall	3.7
130243	Hospital - Calvary Private Hospital	4.3
130243	Primary School - Giralang Primary	0.3
130243	High School - Kaleen High	1.7
130243	College - Melba Copland College, Melba	2.9
130243	University - University Of Canberra, Bruce	3.0
130244	City GPO	3.8
130244	Major Shopping Centre - Belconnen Mall	3.8
130244	Hospital - Calvary Private Hospital	4.4
130244	Primary School - Giralang Primary	0.4
130244	High School - Kaleen High	1.8
130244	College - Melba Copland College, Melba	2.9
130244	University - University Of Canberra, Bruce	3.1
130245	City GPO	3.7
130245	Major Shopping Centre - Belconnen Mall	3.8
130245	Hospital - Calvary Private Hospital	4.3
130245	Primary School - Giralang Primary	0.3
130245	High School - Kaleen High	1.7
130245	College - Melba Copland College, Melba	3.0
130245	University - University Of Canberra, Bruce	3.0
130246	City GPO	3.8
130246	Major Shopping Centre - Belconnen Mall	3.8
130246	Hospital - Calvary Private Hospital	4.4
130246	Primary School - Giralang Primary	0.4
130246	High School - Kaleen High	1.8
130246	College - Melba Copland College, Melba	2.9
130246	University - University Of Canberra, Bruce	3.1
130247	City GPO	3.7
130247	Major Shopping Centre - Belconnen Mall	3.7
130247	Hospital - Calvary Private Hospital	4.3
130247	Primary School - Giralang Primary	0.4
130247	High School - Kaleen High	1.8
130247	College - Melba Copland College, Melba	2.9
130247	University - University Of Canberra, Bruce	3.0
130248	City GPO	3.6
130248	Major Shopping Centre - Belconnen Mall	3.7
130248	Hospital - Calvary Private Hospital	4.3
130248	Primary School - Giralang Primary	0.3
130248	High School - Kaleen High	1.7
130248	College - Melba Copland College, Melba	2.9
130248	University - University Of Canberra, Bruce	3.0
130249	City GPO	3.7
130249	Major Shopping Centre - Belconnen Mall	3.7
130249	Hospital - Calvary Private Hospital	4.3
130249	Primary School - Giralang Primary	0.4
130249	High School - Kaleen High	1.8
130249	College - Melba Copland College, Melba	2.9
130249	University - University Of Canberra, Bruce	3.0
130250	City GPO	3.7
130250	Major Shopping Centre - Belconnen Mall	3.7
130250	Hospital - Calvary Private Hospital	4.3
130250	Primary School - Giralang Primary	0.3
130250	High School - Kaleen High	1.7
130250	College - Melba Copland College, Melba	2.9
130250	University - University Of Canberra, Bruce	3.0
130251	City GPO	3.7
130251	Major Shopping Centre - Belconnen Mall	3.8
130251	Hospital - Calvary Private Hospital	4.4
130251	Primary School - Giralang Primary	0.4
130251	High School - Kaleen High	1.8
130251	College - Melba Copland College, Melba	2.9
130251	University - University Of Canberra, Bruce	3.1
130252	City GPO	3.7
130252	Major Shopping Centre - Belconnen Mall	3.7
130252	Hospital - Calvary Private Hospital	4.3
130252	Primary School - Giralang Primary	0.4
130252	High School - Kaleen High	1.7
130252	College - Melba Copland College, Melba	2.9
130252	University - University Of Canberra, Bruce	3.0
130253	City GPO	3.7
130253	Major Shopping Centre - Belconnen Mall	3.8
130253	Hospital - Calvary Private Hospital	4.4
130253	Primary School - Giralang Primary	0.4
130253	High School - Kaleen High	1.8
130253	College - Melba Copland College, Melba	2.9
130253	University - University Of Canberra, Bruce	3.1
130254	City GPO	3.7
130254	Major Shopping Centre - Belconnen Mall	3.8
130254	Hospital - Calvary Private Hospital	4.4
130254	Primary School - Giralang Primary	0.4
130254	High School - Kaleen High	1.8
130254	College - Melba Copland College, Melba	2.9
130254	University - University Of Canberra, Bruce	3.1
130255	City GPO	3.7
130255	Major Shopping Centre - Belconnen Mall	3.8
130255	Hospital - Calvary Private Hospital	4.4
130255	Primary School - Giralang Primary	0.4
130255	High School - Kaleen High	1.8
130255	College - Melba Copland College, Melba	2.9
130255	University - University Of Canberra, Bruce	3.1
130256	City GPO	3.1
130256	Major Shopping Centre - Belconnen Mall	3.1
130256	Hospital - Calvary Private Hospital	3.7
130256	Primary School - Giralang Primary	0.6
130256	High School - Kaleen High	1.4
130256	College - Melba Copland College, Melba	2.7
130256	University - University Of Canberra, Bruce	2.4
130257	City GPO	3.0
130257	Major Shopping Centre - Belconnen Mall	3.1
130257	Hospital - Calvary Private Hospital	3.6
130257	Primary School - Giralang Primary	0.7
130257	High School - Kaleen High	1.4
130257	College - Lake Ginninderra College	2.7
130257	University - University Of Canberra, Bruce	2.3
130258	City GPO	3.0
130258	Major Shopping Centre - Belconnen Mall	3.1
130258	Hospital - Calvary Private Hospital	3.7
130258	Primary School - Giralang Primary	0.7
130258	High School - Kaleen High	1.5
130258	College - Melba Copland College, Melba	2.7
130258	University - University Of Canberra, Bruce	2.4
130259	City GPO	3.0
130259	Major Shopping Centre - Belconnen Mall	3.1
130259	Hospital - Calvary Private Hospital	3.7
130259	Primary School - Giralang Primary	0.7
130259	High School - Kaleen High	1.5
130259	College - Melba Copland College, Melba	2.7
130259	University - University Of Canberra, Bruce	2.3
130260	City GPO	3.0
130260	Major Shopping Centre - Belconnen Mall	3.1
130260	Hospital - Calvary Private Hospital	3.6
130260	Primary School - Giralang Primary	0.7
130260	High School - Kaleen High	1.4
130260	College - Melba Copland College, Melba	2.7
130260	University - University Of Canberra, Bruce	2.3
130261	City GPO	4.1
130261	Major Shopping Centre - Belconnen Mall	4.2
130261	Hospital - Calvary Private Hospital	4.6
130261	Primary School - Giralang Primary	0.5
130261	High School - Kaleen High	1.8
130261	College - Melba Copland College, Melba	3.3
130261	University - University Of Canberra, Bruce	3.3
130262	City GPO	4.2
130262	Major Shopping Centre - Belconnen Mall	4.2
