StreetAddressID	BCategory	AgencyId	AgencyName	EventDate	EventPrice	PriceDescription	DaysOnMarket
130241	Sale	1995-03-10T00:00:00	145000	PRIVATE TREATY			
130243	Sale		LJ Hooker Kaleen	2018-02-12T00:00:00	800000.0	PRIVATE TREATY	
130243	Sale	2002-07-24T00:00:00	298500	PRIVATE TREATY			
130243	Sale	1998-05-15T00:00:00	181000	PRIVATE TREATY			
130243	Sale	1995-05-12T00:00:00	165500	PRIVATE TREATY			
130244	Sale		LJ Hooker Kaleen	2007-03-28T00:00:00	570000.0	PRIVATE TREATY	11.0
130244	Sale	2001-12-15T00:00:00	225500	PRIVATE TREATY			
130244	Sale	1993-01-11T00:00:00	157000	PRIVATE TREATY			
130245	Sale		LJH Kippax	2017-06-10T00:00:00	760000.0	AUCTION	
130246	Sale	1999-11-22T00:00:00	189950	PRIVATE TREATY			
130246	Sale	1994-05-10T00:00:00	148000	PRIVATE TREATY			
130248	Sale		LJH Belconnen	2014-12-13T00:00:00	601500.0	AUCTION	
130248	Sale	2005-10-31T00:00:00	432000	PRIVATE TREATY	128.0		
130248	Sale		Raine & Horne Canberra City	2003-07-12T00:00:00		Listed - not sold	196.0
130249	Sale	1995-01-30T00:00:00	150000	PRIVATE TREATY			
130250	Sale		IPG Inner North & City	2018-08-30T00:00:00	685750.0	PRIVATE TREATY	
130252	Rental		McIntyre Property	2019-05-01T00:00:00	595.0	PER WEEK	14.0
130252	Rental	22652	Rutherford Johnston Properties	2017-12-08T00:00:00	585.0	PER WEEK	16.0
130252	Rental		Rutherford Johnston Properties	2015-11-18T00:00:00	585.0	PER WEEK	15.0
130252	Sale		LJ Hooker Kaleen	2011-04-03T00:00:00		Listed - not sold	73.0
130252	Sale	1999-02-05T00:00:00	155000	PRIVATE TREATY			
130252	Sale	1991-06-06T00:00:00	140000	PRIVATE TREATY			
130254	Sale	2002-03-18T00:00:00	250000	PRIVATE TREATY			
130256	Sale		RW Belconnen	2011-10-20T00:00:00	540000.0	AUCTION	
130256	Sale	1992-12-11T00:00:00	200000	PRIVATE TREATY			
130258	Sale	1993-08-12T00:00:00		PRIVATE TREATY			
130259	Sale		Elders Real Estate Belconnen	2013-03-21T00:00:00		PRIVATE TREATY	127.0
130259	Sale		Elders Real Estate Belconnen	2000-08-12T00:00:00	159000.0	Listed - not sold	
130261	Sale	1996-02-19T00:00:00	105000	PRIVATE TREATY			
130261	Sale	1994-01-19T00:00:00	136000	PRIVATE TREATY			
130261	Sale	1991-12-17T00:00:00	102000	PRIVATE TREATY			
130262	Sale		LJ Hooker Kaleen	2005-11-30T00:00:00	317500.0	PRIVATE TREATY	18.0
130262	Sale	1999-04-27T00:00:00	130000	PRIVATE TREATY			
130262	Sale	1996-03-29T00:00:00	120000	PRIVATE TREATY			
130262	Sale	1994-08-02T00:00:00	122200	PRIVATE TREATY			
