StreetAddressID	date	priceConfidence	lowerPrice	midPrice	upperPrice	rentPerWeek	rentYield	demotionType	guideType
163735	2020-02-05T19:29:12.873	High	485000	565000	645000	465	0.0448	Unknown	Unknown
163736	2020-02-05T19:29:12.873	High	510000	595000	680000	485	0.0458	Unknown	Unknown
163737	2020-02-05T19:29:12.873	High	515000	605000	695000	485	0.0458	Unknown	Unknown
163738	2020-02-05T19:29:12.873	High	500000	585000	670000	485	0.0458	Unknown	Unknown
163739	2020-02-05T19:29:12.873	High	525000	610000	695000	465	0.0448	Unknown	Unknown
163740	2020-02-05T19:29:12.873	High	490000	570000	650000	465	0.0448	Unknown	Unknown
163741	2020-02-05T19:29:12.873	High	495000	580000	665000	465	0.0448	Unknown	Unknown
163742	2020-02-05T19:29:12.873	High	520000	615000	710000			Unknown	Unknown
163743	2020-02-05T19:29:12.873	High	380000	445000	510000	450	0.0551	Unknown	Unknown
163744	2020-02-05T19:29:12.873	High	510000	600000	690000	465	0.0448	Unknown	Unknown
163745	2020-02-05T19:29:12.873	High	515000	605000	695000			Unknown	Unknown
163746	2020-02-05T19:29:12.873	High	500000	580000	660000	465	0.0448	Unknown	Unknown
163747	2020-02-05T19:29:12.873	High	490000	575000	660000	485	0.0458	Unknown	Unknown
163748	2020-02-05T19:29:12.873	High	500000	585000	670000	485	0.0458	Unknown	Unknown
163749	2020-02-05T19:29:12.873	High	515000	605000	695000			Unknown	Unknown
163750	2020-02-05T19:29:12.873	High	500000	585000	670000	485	0.0458	Unknown	Unknown
163751	2020-02-05T19:29:12.873	High	485000	570000	655000	465	0.0448	Unknown	Unknown
163752	2019-09-09T00:00:00	RecentlySold	570000	570000	570000	465	0.0448	Unknown	Unknown
163753	2020-02-05T19:29:12.873	High	490000	570000	650000	465	0.0448	Unknown	Unknown
163754	2020-02-05T19:29:12.873	High	500000	585000	670000	485	0.0458	Unknown	Unknown
163755	2020-02-05T19:29:12.873	High	490000	570000	650000	465	0.0448	Unknown	Unknown
163756	2020-02-05T19:29:12.873	High	485000	565000	645000	485	0.0458	Unknown	Unknown
163757	2020-02-05T19:29:12.873	High	500000	580000	660000	485	0.0458	Unknown	Unknown
163758	2020-02-05T19:29:12.873	High	500000	575000	650000	485	0.0458	Unknown	Unknown
163759	2018-04-26T08:48:45.4652578Z	Medium	455000	520000	585000	465	0.0448	Unknown	Unknown
163760	2020-01-09T10:24:26.003	High	510000	585000	660000	485	0.0458	Unknown	Unknown
163761	2020-01-09T10:24:26.003	High	490000	575000	660000	485	0.0458	Unknown	Unknown
163762	2020-02-05T19:29:12.873	High	510000	605000	700000	485	0.0458	Unknown	Unknown
163763	2020-02-05T19:29:12.873	High	535000	625000	715000	485	0.0458	Unknown	Unknown
163764	2020-01-09T10:24:26.003	High	490000	575000	660000	485	0.0458	Unknown	Unknown
163765	2020-02-05T19:29:12.873	High	515000	600000	685000	465	0.0448	Unknown	Unknown
163766	2020-02-05T19:29:12.873	High	495000	570000	645000	465	0.0448	Unknown	Unknown
163767	2020-02-05T19:29:12.873	High	535000	625000	715000			Unknown	Unknown
163768	2020-02-05T19:29:12.873	High	495000	570000	645000	465	0.0448	Unknown	Unknown
163769	2020-02-05T19:29:12.873	High	565000	655000	745000			Unknown	Unknown
163770	2020-02-05T19:29:12.873	High	530000	620000	710000	465	0.0448	Unknown	Unknown
163771	2020-02-05T19:29:12.873	High	525000	615000	705000	485	0.0458	Unknown	Unknown
163772	2020-02-05T19:29:12.873	High	525000	615000	705000	485	0.0458	Unknown	Unknown
163773	2020-02-05T19:29:12.873	High	530000	620000	710000	465	0.0448	Unknown	Unknown
163774	2020-02-05T19:29:12.873	High	510000	585000	660000	485	0.0458	Unknown	Unknown
163775	2020-02-05T19:29:12.873	High	520000	600000	680000	485	0.0458	Unknown	Unknown
163776	2020-02-05T19:29:12.873	High	490000	570000	650000	465	0.0448	Unknown	Unknown
163777	2020-02-05T19:29:12.873	High	505000	590000	675000	465	0.0448	Unknown	Unknown
163778	2016-02-19T03:00:50.3414567Z	Medium	430000	495000	560000			Unknown	Unknown
163779	2020-02-05T19:29:12.873	High	525000	615000	705000	485	0.0458	Unknown	Unknown
163780	2020-02-05T19:29:12.873	High	520000	600000	680000	485	0.0458	Unknown	Unknown
163781	2020-02-05T19:29:12.873	High	485000	570000	655000	465	0.0448	Unknown	Unknown
163782	2020-02-05T19:29:12.873	High	510000	595000	680000	485	0.0458	Unknown	Unknown
163783	2020-02-05T19:29:12.873	High	525000	615000	705000	485	0.0458	Unknown	Unknown
163784	2020-02-05T19:29:12.873	High	590000	690000	790000			Unknown	Unknown
163785	2020-02-05T19:29:12.873	High	505000	585000	665000	485	0.0458	Unknown	Unknown
163786	2020-02-05T19:29:12.873	High	495000	580000	665000	465	0.0448	Unknown	Unknown
163787	2020-02-05T19:29:12.873	High	525000	615000	705000	485	0.0458	Unknown	Unknown
163788	2020-02-05T19:29:12.873	High	525000	615000	705000	485	0.0458	Unknown	Unknown
163789	2020-01-15T12:14:29.21	High	495000	580000	665000	465	0.0448	Unknown	Unknown
163790	2020-02-05T19:29:12.873	High	510000	595000	680000	485	0.0458	Unknown	Unknown
163791	2020-02-05T19:29:12.873	High	490000	575000	660000	485	0.0458	Unknown	Unknown
163792	2020-02-05T19:29:12.873	High	500000	580000	660000	485	0.0458	Unknown	Unknown
163793	2020-02-05T19:29:12.873	High	490000	560000	630000	465	0.0448	Unknown	Unknown
163794	2020-02-05T19:29:12.873	High	500000	580000	660000	485	0.0458	Unknown	Unknown
163795	2020-01-09T10:24:26.003	High	490000	570000	650000			Unknown	Unknown
163796	2020-02-05T19:29:12.873	High	515000	600000	685000	465	0.0448	Unknown	Unknown
163797	2020-01-09T10:24:26.003	High	470000	550000	630000	465	0.0448	Unknown	Unknown
163798	2020-02-12T17:27:27.64	High	500000	585000	670000	465	0.0448	Unknown	Unknown
163799						485	0.0458	Unknown	Unknown
163800								Unknown	Unknown
163801	2020-02-05T19:29:12.873	High	625000	725000	825000			Unknown	Unknown
163803	2020-02-05T19:29:12.873	High	550000	645000	740000	485	0.0458	Unknown	Unknown
163804	2020-02-05T19:29:12.873	High	550000	645000	740000	485	0.0458	Unknown	Unknown
163805	2020-02-05T19:29:12.873	High	585000	685000	785000	485	0.0458	Unknown	Unknown
163806	2020-02-05T19:29:12.873	High	545000	635000	725000	485	0.0458	Unknown	Unknown
163807	2020-02-05T19:29:12.873	High	545000	635000	725000	485	0.0458	Unknown	Unknown
163808	2020-02-05T19:29:12.873	High	525000	605000	685000	465	0.0448	Unknown	Unknown
163809	2019-12-17T00:00:00	RecentlySold	665000	665000	665000			Unknown	Unknown
