StreetAddressID	POI	Distance
64297	City GPO	4.7
64297	Major Shopping Centre - Cooleman Court	4.7
64297	Hospital - The Canberra Hospital	8.2
64297	Primary School - Charles Weston School	2.1
64297	High School - Stromlo High	6.1
64297	College - Royal College Of Nursing	6.4
64297	University - Australian National University	8.8
64298	City GPO	4.7
64298	Major Shopping Centre - Cooleman Court	4.7
64298	Hospital - The Canberra Hospital	8.2
64298	Primary School - Charles Weston School	2.1
64298	High School - Stromlo High	6.2
64298	College - Royal College Of Nursing	6.5
64298	University - Australian National University	8.8
64299	City GPO	4.7
64299	Major Shopping Centre - Cooleman Court	4.7
64299	Hospital - The Canberra Hospital	8.2
64299	Primary School - Charles Weston School	2.1
64299	High School - Stromlo High	6.2
64299	College - Royal College Of Nursing	6.5
64299	University - Australian National University	8.8
64300	City GPO	4.8
64300	Major Shopping Centre - Cooleman Court	4.8
64300	Hospital - The Canberra Hospital	8.2
64300	Primary School - Charles Weston School	2.2
64300	High School - Stromlo High	6.2
64300	College - Royal College Of Nursing	6.5
64300	University - Australian National University	8.8
64301	City GPO	4.8
64301	Major Shopping Centre - Cooleman Court	4.8
64301	Hospital - The Canberra Hospital	8.2
64301	Primary School - Charles Weston School	2.2
64301	High School - Stromlo High	6.2
64301	College - Royal College Of Nursing	6.5
64301	University - Australian National University	8.8
64302	City GPO	4.8
64302	Major Shopping Centre - Cooleman Court	4.8
64302	Hospital - The Canberra Hospital	8.3
64302	Primary School - Charles Weston School	2.2
64302	High School - Stromlo High	6.2
64302	College - Royal College Of Nursing	6.5
64302	University - Australian National University	8.8
64303	City GPO	4.8
64303	Major Shopping Centre - Cooleman Court	4.8
64303	Hospital - The Canberra Hospital	8.2
64303	Primary School - Charles Weston School	2.2
64303	High School - Stromlo High	6.2
64303	College - Royal College Of Nursing	6.5
64303	University - Australian National University	8.8
64304	City GPO	4.8
64304	Major Shopping Centre - Cooleman Court	4.8
64304	Hospital - The Canberra Hospital	8.3
64304	Primary School - Charles Weston School	2.2
64304	High School - Stromlo High	6.2
64304	College - Royal College Of Nursing	6.5
64304	University - Australian National University	8.8
64305	City GPO	4.8
64305	Major Shopping Centre - Cooleman Court	4.8
64305	Hospital - The Canberra Hospital	8.3
64305	Primary School - Charles Weston School	2.2
64305	High School - Stromlo High	6.3
64305	College - Royal College Of Nursing	6.5
64305	University - Australian National University	8.8
64306	City GPO	4.8
64306	Major Shopping Centre - Cooleman Court	4.8
64306	Hospital - The Canberra Hospital	8.3
64306	Primary School - Charles Weston School	2.2
64306	High School - Stromlo High	6.2
64306	College - Royal College Of Nursing	6.5
64306	University - Australian National University	8.8
64307	City GPO	4.8
64307	Major Shopping Centre - Cooleman Court	4.8
64307	Hospital - The Canberra Hospital	8.3
64307	Primary School - Charles Weston School	2.2
64307	High School - Stromlo High	6.3
64307	College - Royal College Of Nursing	6.5
64307	University - Australian National University	8.8
64308	City GPO	4.8
64308	Major Shopping Centre - Cooleman Court	4.8
64308	Hospital - The Canberra Hospital	8.3
64308	Primary School - Charles Weston School	2.2
64308	High School - Stromlo High	6.3
64308	College - Royal College Of Nursing	6.5
64308	University - Australian National University	8.8
64309	City GPO	4.8
64309	Major Shopping Centre - Cooleman Court	4.8
64309	Hospital - The Canberra Hospital	8.3
64309	Primary School - Charles Weston School	2.2
64309	High School - Stromlo High	6.3
64309	College - Royal College Of Nursing	6.5
64309	University - Australian National University	8.8
64310	City GPO	4.8
64310	Major Shopping Centre - Cooleman Court	4.8
64310	Hospital - The Canberra Hospital	8.3
64310	Primary School - Charles Weston School	2.2
64310	High School - Stromlo High	6.3
64310	College - Royal College Of Nursing	6.5
64310	University - Australian National University	8.8
64311	City GPO	4.8
64311	Major Shopping Centre - Cooleman Court	4.8
64311	Hospital - The Canberra Hospital	8.3
64311	Primary School - Charles Weston School	2.2
64311	High School - Stromlo High	6.3
64311	College - Royal College Of Nursing	6.5
64311	University - Australian National University	8.8
64312	City GPO	4.8
64312	Major Shopping Centre - Cooleman Court	4.8
64312	Hospital - The Canberra Hospital	8.3
64312	Primary School - Charles Weston School	2.2
64312	High School - Stromlo High	6.3
64312	College - Royal College Of Nursing	6.5
64312	University - Australian National University	8.8
64313	City GPO	4.8
64313	Major Shopping Centre - Cooleman Court	4.8
64313	Hospital - The Canberra Hospital	8.3
64313	Primary School - Charles Weston School	2.2
64313	High School - Stromlo High	6.3
64313	College - Royal College Of Nursing	6.5
64313	University - Australian National University	8.8
64314	City GPO	4.8
64314	Major Shopping Centre - Cooleman Court	4.8
64314	Hospital - The Canberra Hospital	8.3
64314	Primary School - Charles Weston School	2.2
64314	High School - Stromlo High	6.3
64314	College - Royal College Of Nursing	6.5
64314	University - Australian National University	8.8
64315	City GPO	4.8
64315	Major Shopping Centre - Cooleman Court	4.8
64315	Hospital - The Canberra Hospital	8.3
64315	Primary School - Charles Weston School	2.2
64315	High School - Stromlo High	6.3
64315	College - Royal College Of Nursing	6.5
64315	University - Australian National University	8.8
64316	City GPO	4.8
64316	Major Shopping Centre - Cooleman Court	4.8
64316	Hospital - The Canberra Hospital	8.3
64316	Primary School - Charles Weston School	2.2
64316	High School - Stromlo High	6.3
64316	College - Royal College Of Nursing	6.5
64316	University - Australian National University	8.8
64317	City GPO	4.8
64317	Major Shopping Centre - Cooleman Court	4.8
64317	Hospital - The Canberra Hospital	8.3
64317	Primary School - Charles Weston School	2.2
64317	High School - Stromlo High	6.3
64317	College - Royal College Of Nursing	6.5
64317	University - Australian National University	8.8
64318	City GPO	4.8
64318	Major Shopping Centre - Cooleman Court	4.8
64318	Hospital - The Canberra Hospital	8.3
64318	Primary School - Charles Weston School	2.2
64318	High School - Stromlo High	6.3
64318	College - Royal College Of Nursing	6.5
64318	University - Australian National University	8.8
64319	City GPO	4.8
64319	Major Shopping Centre - Cooleman Court	4.8
64319	Hospital - The Canberra Hospital	8.3
64319	Primary School - Charles Weston School	2.2
64319	High School - Stromlo High	6.3
64319	College - Royal College Of Nursing	6.5
64319	University - Australian National University	8.8
64320	City GPO	4.8
64320	Major Shopping Centre - Cooleman Court	4.8
64320	Hospital - The Canberra Hospital	8.3
64320	Primary School - Charles Weston School	2.2
64320	High School - Stromlo High	6.3
64320	College - Royal College Of Nursing	6.5
64320	University - Australian National University	8.8
64321	City GPO	4.8
64321	Major Shopping Centre - Cooleman Court	4.8
64321	Hospital - The Canberra Hospital	8.3
64321	Primary School - Charles Weston School	2.2
64321	High School - Stromlo High	6.3
64321	College - Royal College Of Nursing	6.5
64321	University - Australian National University	8.8
64322	City GPO	4.8
64322	Major Shopping Centre - Cooleman Court	4.8
64322	Hospital - The Canberra Hospital	8.3
64322	Primary School - Charles Weston School	2.2
64322	High School - Stromlo High	6.3
64322	College - Royal College Of Nursing	6.5
64322	University - Australian National University	8.8
64323	City GPO	4.8
64323	Major Shopping Centre - Cooleman Court	4.8
64323	Hospital - The Canberra Hospital	8.3
64323	Primary School - Charles Weston School	2.2
64323	High School - Stromlo High	6.3
64323	College - Royal College Of Nursing	6.5
64323	University - Australian National University	8.8
64324	City GPO	4.8
64324	Major Shopping Centre - Cooleman Court	4.8
64324	Hospital - The Canberra Hospital	8.3
64324	Primary School - Charles Weston School	2.2
64324	High School - Stromlo High	6.3
64324	College - Royal College Of Nursing	6.5
64324	University - Australian National University	8.8
64325	City GPO	4.8
64325	Major Shopping Centre - Cooleman Court	4.8
64325	Hospital - The Canberra Hospital	8.3
64325	Primary School - Charles Weston School	2.2
64325	High School - Stromlo High	6.3
64325	College - Royal College Of Nursing	6.5
64325	University - Australian National University	8.8
64326	City GPO	4.8
64326	Major Shopping Centre - Cooleman Court	4.8
64326	Hospital - The Canberra Hospital	8.3
64326	Primary School - Charles Weston School	2.2
64326	High School - Stromlo High	6.3
64326	College - Royal College Of Nursing	6.5
64326	University - Australian National University	8.8
64327	City GPO	4.9
