StreetAddressID	DomainPropertyId	LastSalePrice	LastSaleDate	LastRentalAgency	LastRentalPrice	LastRentalYear	RentDaysOnMarket	isPotentialInvestment	isPropertyInBuilding	lotNumber	planNumber	parking	propertyCategory	propertyType	bathrooms	bedrooms	BlockSize
43905	AX-7948-DD							False	False				House	House			
43906	YU-6467-AG	810500	2009-06-24	LJ Hooker Manuka	650	2009	63	True	False	3	7	2	House	House	2	4	813
43907	CE-9480-YZ							False	False	4	7		House	House			813
43908	FR-8711-CA	300000	1993-05-13					False	False	5	7		House	House			883
43909	WB-7499-CO	927500	2013-02-02					False	False	18	2	2	House	House	3	5	744
43910	CP-2620-KM							False	False				House	House			
43911	LI-8943-TI	1060000	2019-04-06					False	False	19	2	3	House	House	2	4	843
43912	NH-4082-CU	830000	2014-07-19					False	False	34	14		Unit	Unit			
43913	PA-6044-DR	452500	1999-10-29					False	False	7	7		House	House			1006
43914	DX-4105-IV	1150000	2010-08-02					False	False	8	7	2	House	House	2	2	1003
43915	MN-9162-RL	865000	2012-09-22					False	False	32	2	1	House	House	2	3	763
43916	AD-2204-ZG	580000	2004-11-02					False	False	9	7	0	House	House	2	3	954
43917	AJ-2978-FD							False	False				House	House			
43918	CF-9234-XA	600000	2009-02-24	Sadil Quinlan	1200	2010		True	False	10	7	2	House	House	2	4	1108
43919	VM-7899-ZT	579000	2008-09-25	Philip Kouvelis Real estate	525	2015	24	True	False	4	1	2	House	House	1	3	781
43920	VC-3029-PC	1020000	2015-09-19					False	False	11	7	3	House	House	1	3	1302
43921	BM-4853-ZS							False	False				House	House			
43922	CR-5132-PZ							False	False				House	House			
43923	VF-9385-LW	730000	2008-02-18					False	False	20	4	0	House	House	1	4	797
43924	XB-1274-LD							False	False	13	7		House	House			1207
43925	ZB-1698-AR	785000	2011-11-11					False	False	19	4		House	House			780
43926	CU-9692-PA							False	False				House	House			
43927	EZ-9710-UG	1040000	2018-02-13					False	False	18	4	2	Land	Land	2	4	823
43928	YA-0017-GC	810000	2011-06-25					False	False	15	7		House	House			902
43929	RT-9483-UQ	750000	2007-08-24					False	False	17	4		House	House			810
43930	JM-3229-NT	597500	2006-11-03	Distinct Property Management	0	2019	17	True	False	1	8	4	House	House	1	4	911
43931	QB-6273-OC	267500	1998-10-30	Cream Residential	550	2017	22	True	False	16	4	2	House	House	1	3	774
43932	DM-3421-XP	640000	2005-10-13	Dwyer Dunn Property Consultants	780	2019	15	True	False	15	4	2	House	House	2	4	814
43933	IC-2063-JD	1010000	2010-10-30	Dwyer Dunn Property Consultants	700	2016	37	True	False	14	4	1	House	House	2	4	873
43934	GW-4625-MQ	540000	2004-07-16					False	False	5	6	0	House	House	2	4	841
43935	CJ-0067-DZ	1720000	2009-04-09					False	False	13	4		House	House			891
43936	PO-5087-MD	439000	2001-10-26					False	False	6	6		House	House			951
43937	FP-6261-MK	600000	2008-04-11					False	False	7	6		House	House			917
43938	BB-0899-XP	1100000	2018-06-21					False	False	4	5		House	House		4	1203
43939	EM-5767-QY							False	False				House	House			
43940	GV-1564-MB	278500	1998-05-06					False	False	3	5		House	House			811
43941	CF-1151-ZY							False	False	2	5		House	House			878
43942	ZU-2088-HO	1075000	2019-06-12					False	False	1	5	2	House	House	3	6	791
43943	HT-9469-ZU	798000	2008-06-14					False	False	14	14		House	House		4	908
43944	ZI-5194-DF	646000	2007-09-22					False	False	15	14		House	House			814
43945	AB-1926-BN	590000	2008-11-22					False	False	16	14	1	House	House	2	4	814
43946	IA-1101-RD	940000	2018-09-04					False	False	17	14	2	House	House	2	4	814
43947	DX-6483-ZG	730000	2011-11-29					False	False	2	16	2	House	House	1	3	909
43948	KV-3489-NL	225000	1994-06-29					False	False	18	14		House	House			836
43949	GA-8032-QQ	1160000	2019-05-15					False	False	19	14	4	House	House	2	5	1076
43950	DX-5107-FC	690000	2009-03-04					False	False	1	17		House	House			982
43951	AQ-0338-RM	633000	2008-02-14	Cream Residential	480	2018	30	True	False	5	15	1	House	House	2	2	1102
43952	CB-3500-AH	850000	2018-09-12					False	False	13	17		House	House			862
43953	DP-6587-CR	249500	1998-12-11					False	False	6	15		House	House			1148
43954	MG-3215-HF	970000	2011-02-02	Archived Peter Blackshaw Real Estate Woden & Weston Cre	700	2015	47	True	False	12	17	2	House	House	2	6	1157
43955	RL-7177-CF							False	False				House	House			
43956	DG-6179-WB							False	False				House	House			
43957	QM-0327-BC	679000	2006-09-04					False	False	22	16		House	House		4	1098
43958	FR-2499-UF	900000	2018-09-01					False	False	1	7	2	House	House	2	4	897
43959	QQ-3656-GC	830000	2014-07-19					False	False	34	14	2	House	House	2	3	1027
43960	OA-2124-SI							False	False				House	House			
43961	PO-0495-VT	495000	2002-04-18					False	False	6	18		House	House		4	943
43962	FT-8690-IX	665000	2011-07-27					False	False	7	18		House	House			751
43963	RE-3905-LR	765000	2019-03-19					False	False	10	39		Unit	Unit		3	
