StreetAddressID	DomainPropertyId	LastSalePrice	LastSaleDate	LastRentalAgency	LastRentalPrice	LastRentalYear	RentDaysOnMarket	isPotentialInvestment	isPropertyInBuilding	lotNumber	planNumber	parking	propertyCategory	propertyType	bathrooms	bedrooms	BlockSize
151172	ZM-4735-CL	409000	2006-12-06					False	False	17	316	2	House	House	2	4	722
151173	HC-8738-PB							False	False	10	314		House	House			795
151174	GE-5723-SP	520000	2007-12-04					False	False	18	316		House	House			812
151175	QF-2882-ZY	410000	2003-08-20					False	False	19	316		House	House			830
151176	ES-6333-TN							False	False	20	316		House	House			862
151177	LK-9990-OR	732000	2017-05-20					False	False	9	315	2	House	House	2	4	931
151178	XY-0654-NE	342500	2002-08-23					False	False	21	316		House	House		4	718
151179	PX-4679-EB	482000	2006-04-08					False	False	8	315		House	House		4	775
151180	EH-2309-FR							False	False				House	House			
151181	KQ-3770-DV	400000	2002-09-12					False	False	22	316		House	House			812
151182	VO-3593-SV	140000	1992-02-26					False	False	7	315	3	House	House	1	3	894
151183	HU-2353-LZ	457500	2008-11-24					False	False	23	316		House	House		3	781
151184	VL-6838-DF	225000	2000-04-03					False	False	24	316		House	House			730
151185	CK-8748-MX	203000	1996-05-24					False	False	12	317		House	House			977
151186	EY-0694-ZR	507500	2007-03-20					False	False	25	316	3	House	House	2	4	708
151187	BI-2695-WI	650000	2016-02-02					False	False	11	317	2	House	House	2	4	723
151188	KQ-6268-PG	585000	2012-02-24					False	False	10	317	2	House	House	2	4	909
151189	PH-9063-AH	755000	2018-06-15					False	False	14	313	2	House	House	2	4	1005
151190	UT-8169-XG	605000	2015-04-09					False	False	14	316	2	House	House	2	4	723
151191	WY-7348-VK	215000	2000-09-08					False	False	15	316		House	House		4	741
151192	WY-1187-EV		2019-03-29					False	False	16	316	2	House	House	2	5	712
151193	BX-2530-IK	570000	2004-10-22	Luton Properties Tuggeranong CRE	620	2010	22	True	False	12	366	1	House	House	2	5	794
151194	QD-4871-NZ	76500	1994-11-30					False	False	1	365		House	House			771
151195	KH-5801-GE	380000	2001-07-11					False	False	13	366	0	House	House	3	4	765
151196	DY-4910-QD	729000	2019-07-30	Little Bird Properties	695	2017	30	False	False	14	366	2	House	House	2	4	776
151197	NE-7906-EZ							False	False				House	House			
151198	NV-1521-ZU	351000	2002-09-28					False	False	9	366		House	House		3	715
151199	LQ-2502-NX	400000	2004-12-22					False	False	4	365		House	House		3	773
151200	DQ-4134-DF							False	False	10	366		House	House			950
151201	MI-0663-GB	395000	2000-12-18					False	False	3	365		House	House			773
151202	GQ-4028-PG							False	False				House	House			
151203	NF-2681-RZ	755000	2016-11-09	LJ Hooker Tuggeranong	725	2016	20	True	False	2	365	2	House	House	3	4	730
