StreetAddressID	POI	Distance
26464	City GPO	0.5
26464	Major Shopping Centre - Canberra Centre	4.6
26464	Hospital - The Canberra Hospital	3.7
26464	Primary School - Forrest Primary	0.7
26464	High School - Telopea High School, Barton	0.9
26464	College - St Edmund's College	1.4
26464	University - Australian National University	4.7
26465	City GPO	0.5
26465	Major Shopping Centre - Canberra Centre	4.6
26465	Hospital - The Canberra Hospital	3.7
26465	Primary School - Forrest Primary	0.7
26465	High School - Telopea High School, Barton	1.0
26465	College - St Edmund's College	1.4
26465	University - Australian National University	4.7
26466	City GPO	0.5
26466	Major Shopping Centre - Canberra Centre	4.7
26466	Hospital - The Canberra Hospital	3.7
26466	Primary School - Forrest Primary	0.8
26466	High School - Telopea High School, Barton	1.0
26466	College - St Edmund's College	1.4
26466	University - Australian National University	4.7
26467	City GPO	0.5
26467	Major Shopping Centre - Woden Plaza	4.7
26467	Hospital - The Canberra Hospital	3.6
26467	Primary School - Forrest Primary	0.8
26467	High School - Telopea High School, Barton	1.0
26467	College - St Edmund's College	1.4
26467	University - Australian National University	4.8
26468	City GPO	0.5
26468	Major Shopping Centre - Woden Plaza	4.6
26468	Hospital - The Canberra Hospital	3.6
26468	Primary School - Forrest Primary	0.8
26468	High School - Telopea High School, Barton	1.0
26468	College - St Edmund's College	1.5
26468	University - Australian National University	4.8
26469	City GPO	0.5
26469	Major Shopping Centre - Woden Plaza	4.6
26469	Hospital - The Canberra Hospital	3.6
26469	Primary School - Forrest Primary	0.8
26469	High School - Telopea High School, Barton	1.0
26469	College - St Edmund's College	1.5
26469	University - Australian National University	4.8
26470	City GPO	0.8
26470	Major Shopping Centre - Woden Plaza	4.7
26470	Hospital - The Canberra Hospital	3.5
26470	Primary School - St Bede's Primary School	1.3
26470	High School - Telopea High School, Barton	1.5
26470	College - St Edmund's College	1.2
26470	University - Australian National University	5.5
26471	City GPO	0.8
26471	Major Shopping Centre - Woden Plaza	4.6
26471	Hospital - The Canberra Hospital	3.5
26471	Primary School - St Bede's Primary School	1.3
26471	High School - Telopea High School, Barton	1.6
26471	College - St Edmund's College	1.2
26471	University - Australian National University	5.5
26472	City GPO	0.7
26472	Major Shopping Centre - Woden Plaza	4.7
26472	Hospital - The Canberra Hospital	3.6
26472	Primary School - Forrest Primary	1.4
26472	High School - Telopea High School, Barton	1.4
26472	College - St Edmund's College	1.2
26472	University - Australian National University	5.4
26473	City GPO	0.8
26473	Major Shopping Centre - Woden Plaza	4.6
26473	Hospital - The Canberra Hospital	3.5
26473	Primary School - St Bede's Primary School	1.3
26473	High School - Telopea High School, Barton	1.6
26473	College - St Bedes College	1.2
26473	University - Australian National University	5.5
26474	City GPO	0.7
26474	Major Shopping Centre - Woden Plaza	4.9
26474	Hospital - The Canberra Hospital	3.7
26474	Primary School - St Bede's Primary School	1.4
26474	High School - Telopea High School, Barton	1.5
26474	College - St Edmund's College	1.0
26474	University - Australian National University	5.5
26475	City GPO	0.7
26475	Major Shopping Centre - Woden Plaza	4.8
26475	Hospital - The Canberra Hospital	3.7
26475	Primary School - St Bede's Primary School	1.4
26475	High School - Telopea High School, Barton	1.5
26475	College - St Edmund's College	1.0
26475	University - Australian National University	5.5
26476	City GPO	0.7
26476	Major Shopping Centre - Woden Plaza	4.8
26476	Hospital - The Canberra Hospital	3.6
26476	Primary School - St Bede's Primary School	1.4
26476	High School - Telopea High School, Barton	1.5
26476	College - St Edmund's College	1.0
26476	University - Australian National University	5.5
26477	City GPO	0.7
26477	Major Shopping Centre - Woden Plaza	4.8
26477	Hospital - The Canberra Hospital	3.6
26477	Primary School - St Bede's Primary School	1.4
26477	High School - Telopea High School, Barton	1.5
26477	College - St Edmund's College	1.0
26477	University - Australian National University	5.5
26478	City GPO	0.7
26478	Major Shopping Centre - Woden Plaza	4.8
26478	Hospital - The Canberra Hospital	3.6
26478	Primary School - St Bede's Primary School	1.4
26478	High School - Telopea High School, Barton	1.5
26478	College - St Edmund's College	1.0
26478	University - Australian National University	5.5
26479	City GPO	0.7
26479	Major Shopping Centre - Woden Plaza	4.8
26479	Hospital - The Canberra Hospital	3.6
26479	Primary School - St Bede's Primary School	1.4
26479	High School - Telopea High School, Barton	1.5
26479	College - St Edmund's College	1.0
26479	University - Australian National University	5.5
26480	City GPO	1.1
26480	Major Shopping Centre - Woden Plaza	4.8
26480	Hospital - The Canberra Hospital	3.5
26480	Primary School - St Bede's Primary School	1.0
26480	High School - Telopea High School, Barton	2.0
26480	College - St Bedes College	0.9
26480	University - Australian National University	6.0
26481	City GPO	1.1
26481	Major Shopping Centre - Woden Plaza	4.9
26481	Hospital - The Canberra Hospital	3.6
26481	Primary School - St Benedict's Primary School	1.0
26481	High School - Telopea High School, Barton	2.1
26481	College - St Bedes College	0.9
26481	University - Australian National University	6.1
26482	City GPO	1.1
