StreetAddressID	BCategory	AgencyId	AgencyName	EventDate	EventPrice	PriceDescription	DaysOnMarket
71054	Sale	2011-10-21T00:00:00	400000	PRIVATE TREATY			
71054	Sale	2002-04-18T00:00:00	215000	PRIVATE TREATY			
71057	Sale		Rumbles Real Estate	2004-04-20T00:00:00	322000.0	PRIVATE TREATY	87.0
71057	Sale	1992-09-30T00:00:00	127000	PRIVATE TREATY			
71058	Sale	2003-04-23T00:00:00	315000	PRIVATE TREATY			
71058	Sale	1998-07-10T00:00:00	135500	PRIVATE TREATY			
71058	Sale	1991-05-28T00:00:00	96000	PRIVATE TREATY			
71059	Sale	2000-04-07T00:00:00	158000	PRIVATE TREATY			
71059	Sale	1994-07-25T00:00:00	133500	PRIVATE TREATY			
71062	Sale	1998-01-16T00:00:00	105000	PRIVATE TREATY			
71063	Rental	19977	Archived Peter Blackshaw Real Estate Woden & Weston Cre	2017-08-02T00:00:00	520.0	PER WEEK	29.0
71063	Rental		Archived Peter Blackshaw Real Estate Woden & Weston Cre	2016-07-13T00:00:00	520.0	PER WEEK	31.0
71063	Sale	1995-08-25T00:00:00	170000	PRIVATE TREATY			
71066	Sale	1992-07-10T00:00:00	132000	PRIVATE TREATY			
71067	Rental	15357	Civium Property Group	2019-02-13T00:00:00	580.0	PER WEEK	8.0
71067	Rental		CIVIUM - Build Develop Create	2018-06-13T00:00:00	540.0	PER WEEK	40.0
71067	Rental		CIVIUM - Build Develop Create	2017-07-05T00:00:00	510.0	PER WEEK	56.0
71067	Sale	2007-03-08T00:00:00	410000	PRIVATE TREATY			
71067	Sale	1999-02-23T00:00:00	153000	PRIVATE TREATY			
71067	Sale	1993-12-06T00:00:00	170000	PRIVATE TREATY			
71068	Sale	1997-07-11T00:00:00	150000	PRIVATE TREATY			
71070	Rental	29491	Hathaway Real Estate	2018-09-06T00:00:00	480.0	PER WEEK	15.0
71070	Rental		Hathaway Real Estate	2017-11-26T00:00:00	470.0	PER WEEK	5.0
71070	Sale	1994-10-07T00:00:00	155000	PRIVATE TREATY			
71072	Sale		Bertram Ellis	2010-10-30T00:00:00	481000.0	PRIVATE TREATY	
71072	Sale	1996-01-30T00:00:00	152000	PRIVATE TREATY			
71073	Sale	1993-10-12T00:00:00	181000	PRIVATE TREATY			
71073	Sale	1991-12-17T00:00:00	175000	PRIVATE TREATY			
71074	Sale	2017-11-07T00:00:00	35000	PRIVATE TREATY			
71074	Sale	2003-03-07T00:00:00	266750	PRIVATE TREATY			
71074	Sale	1995-04-06T00:00:00	185000	PRIVATE TREATY			
71074	Sale	1993-11-09T00:00:00	197000	PRIVATE TREATY			
71075	Sale	2010-11-27T00:00:00	503500	PRIVATE TREATY			
