StreetAddressID	POI	Distance
104182	City GPO	1.1
104182	Major Shopping Centre - Jamison Centre	1.1
104182	Hospital - Calvary Private Hospital	2.6
104182	Primary School - Macquarie Primary	0.3
104182	High School - Canberra High School, Macquarie	1.3
104182	College - Lake Ginninderra College	1.5
104182	University - University Of Canberra, Bruce	2.4
104183	City GPO	1.5
104183	Major Shopping Centre - Belconnen Mall	1.4
104183	Hospital - Calvary Private Hospital	3.9
104183	Primary School - Florey Primary	0.4
104183	High School - Melba Copland High School, Melba	1.7
104183	College - St Francis Xavier College	1.5
104183	University - University Of Canberra, Bruce	2.9
104184	City GPO	1.5
104184	Major Shopping Centre - Belconnen Mall	1.4
104184	Hospital - Calvary Private Hospital	3.9
104184	Primary School - Florey Primary	0.4
104184	High School - Melba Copland High School, Melba	1.7
104184	College - St Francis Xavier College	1.5
104184	University - University Of Canberra, Bruce	2.9
104185	City GPO	1.6
104185	Major Shopping Centre - Belconnen Mall	1.5
104185	Hospital - Calvary Private Hospital	3.9
104185	Primary School - Florey Primary	0.3
104185	High School - Melba Copland High School, Melba	1.6
104185	College - St Francis Xavier College	1.4
104185	University - University Of Canberra, Bruce	2.9
104186	City GPO	1.6
104186	Major Shopping Centre - Belconnen Mall	1.5
104186	Hospital - Calvary Private Hospital	3.9
104186	Primary School - Florey Primary	0.3
104186	High School - Melba Copland High School, Melba	1.6
104186	College - St Francis Xavier College	1.4
104186	University - University Of Canberra, Bruce	3.0
104187	City GPO	1.6
104187	Major Shopping Centre - Belconnen Mall	1.5
104187	Hospital - Calvary Private Hospital	4.0
104187	Primary School - Florey Primary	0.3
104187	High School - Melba Copland High School, Melba	1.6
104187	College - St Francis Xavier College	1.4
104187	University - University Of Canberra, Bruce	3.0
104188	City GPO	1.6
104188	Major Shopping Centre - Belconnen Mall	1.5
104188	Hospital - Calvary Private Hospital	3.9
104188	Primary School - Florey Primary	0.3
104188	High School - Melba Copland High School, Melba	1.6
104188	College - St Francis Xavier College	1.4
104188	University - University Of Canberra, Bruce	2.9
104189	City GPO	1.6
104189	Major Shopping Centre - Belconnen Mall	1.5
104189	Hospital - Calvary Private Hospital	3.9
104189	Primary School - Florey Primary	0.3
104189	High School - Melba Copland High School, Melba	1.6
104189	College - St Francis Xavier College	1.4
104189	University - University Of Canberra, Bruce	3.0
104190	City GPO	1.5
104190	Major Shopping Centre - Belconnen Mall	1.5
104190	Hospital - Calvary Private Hospital	3.9
104190	Primary School - Florey Primary	0.4
104190	High School - Melba Copland High School, Melba	1.6
104190	College - St Francis Xavier College	1.4
104190	University - University Of Canberra, Bruce	2.9
104191	City GPO	1.5
104191	Major Shopping Centre - Belconnen Mall	1.5
104191	Hospital - Calvary Private Hospital	3.9
104191	Primary School - Florey Primary	0.4
104191	High School - Melba Copland High School, Melba	1.6
104191	College - St Francis Xavier College	1.4
104191	University - University Of Canberra, Bruce	2.9
104192	City GPO	1.6
104192	Major Shopping Centre - Belconnen Mall	1.5
104192	Hospital - Calvary Private Hospital	3.9
104192	Primary School - Florey Primary	0.3
104192	High School - Melba Copland High School, Melba	1.6
104192	College - St Francis Xavier College	1.4
104192	University - University Of Canberra, Bruce	3.0
104193	City GPO	1.6
104193	Major Shopping Centre - Belconnen Mall	1.5
104193	Hospital - Calvary Private Hospital	3.9
104193	Primary School - Florey Primary	0.3
