StreetAddressID	date	priceConfidence	lowerPrice	midPrice	upperPrice	rentPerWeek	rentYield	demotionType	guideType
55120	2020-02-05T19:29:12.873	High	355000	405000	455000	380	0.065	Unknown	Unknown
55121	2020-02-05T19:29:12.873	Low	450000	530000	610000	390	0.0394	Unknown	Unknown
55122	2020-02-05T19:29:12.873	High	355000	405000	455000	380	0.065	Unknown	Unknown
55123	2020-02-05T19:29:12.873	Low	430000	500000	570000	390	0.0394	Unknown	Unknown
55124	2020-02-05T19:29:12.873	High	660000	770000	880000	545	0.0476	Unknown	Unknown
55125	2020-02-05T19:29:12.873	High	350000	400000	450000	380	0.065	Unknown	Unknown
55126	2020-02-05T19:29:12.873	High	355000	405000	455000	380	0.065	Unknown	Unknown
55127	2020-02-05T19:29:12.873	Medium	510000	600000	690000	390	0.0394	Unknown	Unknown
55128	2020-02-05T19:29:12.873	High	350000	405000	460000	380	0.065	Unknown	Unknown
55129	2020-02-05T19:29:12.873	Medium	510000	600000	690000	390	0.0394	Unknown	Unknown
55130	2020-02-05T19:29:12.873	Medium	385000	445000	505000	390	0.0394	Unknown	Unknown
55131								Unknown	Unknown
55132	2020-02-05T19:29:12.873	Medium	400000	465000	530000	390	0.0394	Unknown	Unknown
55133	2020-01-09T10:24:26.003	High	670000	780000	890000	580	0.0399	Unknown	Unknown
55134	2020-02-05T19:29:12.873	Medium	385000	445000	505000	390	0.0394	Unknown	Unknown
55135	2020-02-05T19:29:12.873	Medium	510000	600000	690000	390	0.0394	Unknown	Unknown
55136	2020-02-05T19:29:12.873	Medium	400000	465000	530000	390	0.0394	Unknown	Unknown
55137	2020-02-05T19:29:12.873	Medium	510000	600000	690000	390	0.0394	Unknown	Unknown
55138	2020-01-09T10:24:26.003	High	670000	780000	890000	580	0.0399	Unknown	Unknown
55139	2020-02-05T19:29:12.873	Medium	480000	560000	640000	545	0.0476	Unknown	Unknown
55140	2020-02-05T19:29:12.873	Medium	510000	600000	690000	390	0.0394	Unknown	Unknown
55141	2020-02-05T19:29:12.873	High	410000	475000	540000	545	0.0476	Unknown	Unknown
55142	2020-01-09T10:24:26.003	High	670000	780000	890000	580	0.0399	Unknown	Unknown
55143	2020-02-05T19:29:12.873	Medium	470000	550000	630000	545	0.0476	Unknown	Unknown
55144	2020-01-09T10:24:26.003	High	690000	800000	910000	580	0.0399	Unknown	Unknown
55145	2020-02-05T19:29:12.873	Medium	395000	460000	525000	390	0.0394	Unknown	Unknown
