StreetAddressID	BCategory	AgencyId	AgencyName	EventDate	EventPrice	PriceDescription	DaysOnMarket
75739	Sale	2015-05-12T00:00:00	460000	PRIVATE TREATY			
75744	Sale	30706	Suburban Property Consulting	2019-12-23T00:00:00	329000.0	PRIVATE TREATY	88.0
75746	Sale		CTC Property Group	2018-08-17T00:00:00	308000.0	PRIVATE TREATY	115.0
75746	Rental	20262	CBR Property	2017-11-08T00:00:00	345.0	PER WEEK	50.0
75748	Sale	10311	Luton Properties - Dickson	2019-06-25T00:00:00		PRIVATE TREATY	109.0
75750	Sale	20262	CBR Property	2017-02-01T00:00:00	439000.0	Listed - not sold	133.0
75750	Rental	14192	Metropolis Real Estate	2015-09-16T00:00:00	360.0	PER WEEK	73.0
75751	Rental	23987	One Agency Sandy Morris	2018-08-21T00:00:00	323.0	PER WEEK	11.0
75752	Sale	11155	Luton Properties - Weston Creek and Molonglo Valley	2017-08-22T00:00:00		PRIVATE TREATY	214.0
75753	Rental	30706	Suburban Property Consulting	2018-11-11T00:00:00	475.0	PER WEEK	10.0
75753	Sale	30706	Suburban Property Consulting	2018-02-13T00:00:00		PRIVATE TREATY	76.0
75758	Rental	18604	PRDnationwide Canberra	2018-04-11T00:00:00	440.0	PER WEEK	6.0
75758	Rental		PRD Canberra	2017-04-19T00:00:00	430.0	PER WEEK	12.0
75758	Rental		PRD Canberra	2015-07-08T00:00:00	365.0	PER WEEK	35.0
75765	Sale	32650	Badenoch Real Estate Sales	2018-11-22T00:00:00		PRIVATE TREATY	27.0
75765	Rental	25465	Independent Property Management	2017-08-06T00:00:00	415.0	PER WEEK	17.0
75765	Rental		Independent Property Management	2016-08-04T00:00:00	415.0	PER WEEK	7.0
75766	Rental	20262	CBR Property	2016-04-06T00:00:00	370.0	PER WEEK	26.0
75767	Rental		One Agency Sandy Morris	2018-09-05T00:00:00	332.0	PER WEEK	
75767	Rental	20262	CBR Property	2017-11-15T00:00:00	260.0	PER WEEK	97.0
75769	Rental	29148	Little Bird Properties	2020-02-05T00:00:00	0.0	PER WEEK	26.0
75769	Rental	29148	Little Bird Properties	2019-07-02T00:00:00	0.0	PER WEEK	191.0
75769	Rental	19977	Archived Peter Blackshaw Real Estate Woden & Weston Cre	2017-06-06T00:00:00	580.0	PER WEEK	13.0
75772	Sale		Shape Property	2013-05-21T00:00:00	393000.0	Listed - not sold	322.0
75773	Rental		CIVIUM - Build Develop Create	2017-02-22T00:00:00	410.0	PER WEEK	34.0
75774	Rental	23987	One Agency Sandy Morris	2020-01-12T00:00:00	0.0	PER WEEK	32.0
75775	Rental	20262	CBR Property	2017-11-08T00:00:00	260.0	PER WEEK	105.0
75776	Rental	33116	McGrath Property Management Dickson	2020-01-26T00:00:00	480.0	PER WEEK	5.0
75776	Rental	20068	McGrath Dickson	2018-11-02T00:00:00	460.0	PER WEEK	22.0
75776	Rental	20068	McGrath Dickson	2016-08-19T00:00:00	420.0	PER WEEK	57.0
75778	Rental		Luton Properties - Manuka	2019-06-10T00:00:00	390.0	PER WEEK	19.0
75778	Sale	21939	Independent Woden	2017-03-22T00:00:00		PRIVATE TREATY	51.0
75779	Rental	29148	Little Bird Properties	2019-12-12T00:00:00	0.0	PER WEEK	8.0
75779	Sale	24042	Michael Potter Real Estate	2017-11-10T00:00:00	369000.0	Listed - not sold	240.0
75780	Sale	30706	Suburban Property Consulting	2018-05-25T00:00:00		PRIVATE TREATY	177.0
75780	Sale	15432	Bentham Residential	2016-08-11T00:00:00	339000.0	Listed - not sold	119.0
75781	Rental	25429	Distinct Property Management	2019-12-05T00:00:00	460.0	PER WEEK	9.0
75781	Rental	25429	Distinct Property Management	2015-07-08T00:00:00	380.0	PER WEEK	21.0
75782	Rental	32660	McGrath Estate Agents Property Management	2019-08-16T00:00:00	485.0	PER WEEK	9.0
75782	Sale	28119	Belle Property Kingston	2018-11-23T00:00:00	475000.0	Listed - not sold	117.0
75782	Rental	17080	McGrath Estate Agents	2018-02-07T00:00:00	460.0	PER WEEK	16.0
75782	Rental	21086	Luton Properties - Gungahlin	2015-07-16T00:00:00	400.0	PER WEEK	13.0
75784	Rental	14064	Homefinders Real Estate	2018-11-11T00:00:00	590.0	PER WEEK	39.0
75787	Rental	20262	CBR Property	2016-04-13T00:00:00	264.0	PER WEEK	19.0
75789	Rental		Hathaway Real Estate	2019-08-12T00:00:00	440.0	PER WEEK	40.0
75792	Sale	17080	McGrath Estate Agents	2019-05-21T00:00:00	480000.0	PRIVATE TREATY	49.0
75793	Sale		Luton Properties Tuggeranong CRE	2019-12-05T00:00:00		PRIVATE TREATY	219.0
75793	Sale		IPG Inner North	2015-12-10T00:00:00	379990.0	PRIVATE TREATY	
75796	Sale	10310	Luton Properties - Manuka	2019-12-13T00:00:00	332000.0	PRIVATE TREATY	406.0
75805	Rental	25465	Independent Property Management	2017-06-04T00:00:00	415.0	PER WEEK	72.0
75805	Rental		Independent Property Management	2015-12-01T00:00:00	400.0	PER WEEK	21.0
75806	Sale	19011	McGrath Woden Property Management	2018-06-01T00:00:00	415000.0	PRIVATE TREATY	92.0
75807	Rental	25429	Distinct Property Management	2018-04-25T00:00:00	480.0	PER WEEK	10.0
75809	Rental	30061	One Agency Kercher Properties	2018-11-01T00:00:00	460.0	PER WEEK	4.0
75810	Sale		McCann Properties	2017-03-14T00:00:00		PRIVATE TREATY	43.0
75811	Rental	31716	National Real Estate Canberra	2019-08-27T00:00:00	490.0	PER WEEK	4.0
75816	Sale	2016-06-28T00:00:00	445000	PRIVATE TREATY			
75817	Sale	21939	Independent Woden	2018-05-30T00:00:00		PRIVATE TREATY	398.0
75817	Rental	25465	Independent Property Management	2015-12-01T00:00:00	410.0	PER WEEK	9.0
75818	Sale	19977	Archived Peter Blackshaw Real Estate Woden & Weston Cre	2016-10-28T00:00:00		PRIVATE TREATY	127.0
75819	Sale	21939	Independent Woden	2017-07-03T00:00:00		PRIVATE TREATY	66.0
75819	Rental	25465	Independent Property Management	2015-12-13T00:00:00	400.0	PER WEEK	33.0
75823	Sale	17473	Ray White Canberra	2017-03-24T00:00:00		PRIVATE TREATY	53.0
75826	Rental		Luton Properties - Weston Creek and Molonglo Valley	2019-12-09T00:00:00	480.0	PER WEEK	33.0
75831	Rental		HAR Prime Residential	2020-01-13T00:00:00	820.0	PER WEEK	43.0
75831	Rental	30080	Harcourts Prime Residential	2018-05-01T00:00:00	800.0	PER WEEK	19.0
75831	Rental		Canberra Rentals	2017-01-25T00:00:00	750.0	PER WEEK	21.0
75832	Sale	21939	Independent Woden	2017-11-10T00:00:00		PRIVATE TREATY	112.0
75832	Rental	25465	Independent Property Management	2015-12-16T00:00:00	395.0	PER WEEK	12.0
75833	Sale	21939	Independent Woden	2016-05-10T00:00:00	369000.0	PRIVATE TREATY	105.0
75834	Sale	21655	Independent Inner North & City	2017-01-25T00:00:00	412000.0	PRIVATE TREATY	96.0
75837	Sale	2015-12-02T00:00:00	395000	PRIVATE TREATY			
75838	Sale	19011	McGrath Woden Property Management	2017-01-30T00:00:00	340000.0	PRIVATE TREATY	53.0
75838	Sale	2014-07-16T00:00:00	324990	PRIVATE TREATY			
75839	Sale		LJ Hooker Canberra City	2018-05-16T00:00:00	391750.0	PRIVATE TREATY	169.0
75839	Rental	15436	LJ Hooker Weston Creek	2017-03-22T00:00:00	450.0	PER WEEK	13.0
75839	Sale	2014-07-25T00:00:00	378990	PRIVATE TREATY			
75840	Sale	2015-02-09T00:00:00	366990	PRIVATE TREATY			
75841	Sale	10312	Luton Properties Tuggeranong CRE	2019-03-18T00:00:00	500000.0	PRIVATE TREATY	53.0
75841	Rental	25465	Independent Property Management	2015-12-10T00:00:00	450.0	PER WEEK	18.0
75841	Sale	2014-06-12T00:00:00	404990	PRIVATE TREATY			
75845	Sale	28455	Kolak Living Pty Ltd	2017-05-05T00:00:00		PRIVATE TREATY	218.0
75846	Sale	22060	Independent Tuggeranong	2019-03-04T00:00:00	410000.0	PRIVATE TREATY	31.0
75847	Sale	2014-09-05T00:00:00	355990	PRIVATE TREATY			
