StreetAddressID	POI	Distance
114037	City GPO	1.2
114037	Major Shopping Centre - Kippax Fair	1.2
114037	Hospital - Calvary Private Hospital	7.6
114037	Primary School - MacGregor Primary	0.7
114037	High School - Melba Copland High School, Melba	2.7
114037	College - St Francis Xavier College	2.3
114037	University - University Of Canberra, Bruce	6.7
114038	City GPO	1.2
114038	Major Shopping Centre - Kippax Fair	1.2
114038	Hospital - Calvary Private Hospital	7.6
114038	Primary School - MacGregor Primary	0.7
114038	High School - Melba Copland High School, Melba	2.7
114038	College - St Francis Xavier College	2.3
114038	University - University Of Canberra, Bruce	6.6
114039	City GPO	1.2
114039	Major Shopping Centre - Kippax Fair	1.2
114039	Hospital - Calvary Private Hospital	7.6
114039	Primary School - MacGregor Primary	0.7
114039	High School - Melba Copland High School, Melba	2.7
114039	College - St Francis Xavier College	2.3
114039	University - University Of Canberra, Bruce	6.6
114040	City GPO	1.2
114040	Major Shopping Centre - Kippax Fair	1.2
114040	Hospital - Calvary Private Hospital	7.6
114040	Primary School - MacGregor Primary	0.8
114040	High School - Melba Copland High School, Melba	2.6
114040	College - St Francis Xavier College	2.3
114040	University - University Of Canberra, Bruce	6.6
114041	City GPO	1.1
114041	Major Shopping Centre - Kippax Fair	1.1
114041	Hospital - Calvary Private Hospital	7.5
114041	Primary School - MacGregor Primary	0.7
114041	High School - Melba Copland High School, Melba	2.7
114041	College - St Francis Xavier College	2.3
114041	University - University Of Canberra, Bruce	6.6
114042	City GPO	1.2
114042	Major Shopping Centre - Kippax Fair	1.2
114042	Hospital - Calvary Private Hospital	7.6
114042	Primary School - MacGregor Primary	0.7
114042	High School - Melba Copland High School, Melba	2.7
114042	College - St Francis Xavier College	2.3
114042	University - University Of Canberra, Bruce	6.6
114043	City GPO	1.2
114043	Major Shopping Centre - Kippax Fair	1.2
114043	Hospital - Calvary Private Hospital	7.6
114043	Primary School - MacGregor Primary	0.7
114043	High School - Melba Copland High School, Melba	2.7
114043	College - St Francis Xavier College	2.3
114043	University - University Of Canberra, Bruce	6.6
114044	City GPO	1.2
