StreetAddressID	DomainPropertyId	LastSalePrice	LastSaleDate	LastRentalAgency	LastRentalPrice	LastRentalYear	RentDaysOnMarket	isPotentialInvestment	isPropertyInBuilding	lotNumber	planNumber	parking	propertyCategory	propertyType	bathrooms	bedrooms	BlockSize
48496	YW-2351-QR			EnVogue Property Management	0	2020	28	False	True			1	House	Townhouse	1	2	
48497	ZM-5496-MU							False	False				Unit	Unit			
48498	XB-2564-DH	140000	2001-01-19					False	True	4	130		Unit	Unit			
48499	DR-3985-UH	146500	2000-12-22					False	True	10	130	1	Unit	Unit	1	2	
48500	VA-2019-FQ							False	True				Unit	Unit			
48501	HP-0769-WA							False	False				Unit	Unit			
48502	FF-8224-VR							False	True				Unit	Unit			
48503	HL-1546-SN	420000	2019-09-23					False	True			2	House	Townhouse	1	2	
48504	RU-8726-KI							False	False				Unit	Unit			
48505	QR-6704-LX			EnVogue Property Management	380	2016	15	False	True			1	House	Townhouse	1	2	
48506	XA-6867-JC							False	False				Unit	Unit			
48507	VQ-3242-XR							False	True				Unit	Unit			
48508	FP-7634-QB			Luton Properties - Weston Creek and Molonglo Valley	450	2019	34	False	True			1	House	Townhouse	1	2	
48509	AK-7854-IV							False	False				Unit	Unit			
48510	QY-6700-VT							False	False				Unit	Unit			
48512	RB-3018-MG							False	True				Unit	Unit			
48513	BP-5017-PK							False	False				Unit	Unit			
48514	PT-0243-WM							False	False				Unit	Unit			
48515	LO-5825-ZM	389000	2016-07-15	Luton Properties - Manuka	390	2016	18	False	True			1	House	Townhouse	1	2	
48516	UZ-7395-BD							False	False				Unit	Unit			
48517	OF-9242-VN							False	False				Unit	Unit			
48518	CR-2929-NC	389000	2017-03-28					False	True			1	House	Townhouse	1	2	
48519	UQ-2985-RL							False	False				Unit	Unit			
48520	UF-8305-EL			Estaterealty Queanbeyan	310	2007	8	False	True			1	Unit	Unit	1	2	
48521	KG-7184-PP							False	False				Unit	Unit			
48522	VJ-8834-AA	372500	2019-10-11					False	True	4	130	1	Unit	Unit	1	2	
48523	UG-6335-HR	152000	2001-06-08	Luton Properties Woden	325	2008	16	True	True	10	130	1	Unit	Unit	1	2	
48524	HU-2092-WE							False	False				Unit	Unit			
48525	QX-4185-NY	338000	2018-11-09					False	True			1	House	Townhouse	1	2	
48526	MU-5394-CC							False	False				Unit	Unit			
48528	LA-4028-JV							False	False				Unit	Unit			
48530	FT-5671-GC							False	False				Unit	Unit			
48531	JZ-9911-MT							False	False				Unit	Unit			
48532	RC-3365-KX							False	False				Unit	Unit			
48534	GQ-5237-QA							False	True				Unit	Unit			
48535	EH-9049-UX							False	False				Unit	Unit			
48536	NV-3499-BT	398000	2010-05-01	Luton Properties Woden	350	2015	45	True	True	4	130	2	Unit	Unit	1	2	
48537	DN-8843-DU	375000	2013-08-22					False	True	10	130		Unit	Unit			
48539	YY-8653-QO							False	True				Unit	Unit			
48540	NW-9134-JV							False	False				Unit	Unit			
48541	JX-7597-PA	400000	2019-05-31					False	True	10	130	1	Unit	Unit	1	2	
48542	QL-2277-QE							False	True				Unit	Unit			
48543	QY-9731-YP			Civium Property Group	430	2019	19	False	True			1	Unit	Unit	1	2	
48544	OZ-3092-XN							False	False				Unit	Unit			
48545	EQ-0952-KD	365000	2014-08-20					False	True	10	130	1	Unit	Unit	1	2	
48546	ZH-1260-JP							False	True				Unit	Unit			
48547	KS-2240-TT							False	False				Unit	Unit			
48548	ZU-3987-YT	320000	2007-12-10	Cream Residential	0	2019	18	True	True	10	130	0	Unit	Unit	1	2	
48549	DH-2669-AU							False	True				Unit	Unit			
48550	EZ-7898-HR	389000	2016-07-15	The Property Gallery	355	2008	2	False	True	24	130	1	Unit	Unit	1	2	
48551	GG-7213-HU							False	False				Unit	Unit			
48552	FL-0739-KO	122000	1999-05-26					False	True	10	130		Unit	Unit			
48553	SY-9360-ME			Estaterealty Queanbeyan	340	2009	13	False	True			1	House	Townhouse	1	2	
48554	XR-4956-XM							False	False				Unit	Unit			
48555	SH-5455-CS	160000	1992-07-20	Bolton & Co O'Connor	395	2018	96	True	True	10	130	1	Unit	Unit	1	3	
48556	BB-7713-XK							False	True				Unit	Unit			
48557	ZV-1873-JH	338000	2018-11-09					False	True	24	130		Unit	Unit			
48558	RZ-1361-ZT							False	False				Unit	Unit			
48559	QD-8029-JO							False	False				Unit	Unit			
