StreetAddressID	DomainPropertyId	LastSalePrice	LastSaleDate	LastRentalAgency	LastRentalPrice	LastRentalYear	RentDaysOnMarket	isPotentialInvestment	isPropertyInBuilding	lotNumber	planNumber	parking	propertyCategory	propertyType	bathrooms	bedrooms	BlockSize
160575	IX-7928-QE							False	False				House	House			
160576	WI-4643-GB							False	False				House	House			
160577	HQ-5228-YB	380000	2012-07-31					False	False	14	528	2	House	House	2	4	1157
160578	FS-3879-YJ							False	False				House	House			
160579	VG-3070-GE	798000	2018-08-31					False	False	14	526	6	House	House	3	4	1009
160580	NY-1770-YR	505000	2014-02-05					False	False	15	526		House	House			815
160581	YZ-6581-CB	386500	2006-10-09					False	False	16	526	2	House	House	2	4	982
160582	PS-8342-BL	467500	2012-06-26					False	False	46	525		House	House			832
160583	TS-5634-SI	195000	1999-05-27					False	False	17	526		House	House			1038
160584	ZA-2988-EE	563500	2017-05-10					False	False	45	525	2	House	House	2	3	1062
160585	IR-0481-EK							False	False	18	526		House	House			951
160586	KK-8009-QK	137000	1996-05-17					False	False	44	525		House	House			1165
160587	KV-4577-FT	142000	1996-10-04					False	False	19	526		House	House			949
160588	KB-5284-ZF		2014-05-05					False	False	43	525	4	House	House	2	4	916
160589	DB-6610-TJ	490000	2013-12-20					False	False	20	526	2	House	House	2	4	814
160590	LW-6991-XS	585000	2017-02-25					False	False	42	525	4	House	House	2	4	761
160591	KK-3396-OT	158000	1992-06-15					False	False	15	528		House	House			908
160592	DA-3526-QU							False	False	21	526		House	House			795
160593	KL-7805-VQ	399500	2009-02-20					False	False	41	525	2	House	House	1	3	771
160594	KV-0539-OH	158750	2001-06-14					False	False	22	526		House	House		3	789
160595	MB-3577-EI	490000	2015-10-26					False	False	40	525	2	House	House	2	3	765
160596	JE-5065-CI	460000	2019-09-21					False	False	23	526		House	House			743
160597	RQ-8979-PM	136000	1995-07-06					False	False	24	526		House	House			703
160598	OF-3564-AZ							False	False	25	526		House	House			707
160599	SM-8905-WO							False	False	26	526		House	House			696
160600	PQ-3768-EG							False	False				House	House			
160601	CI-0209-GC	540000	2017-09-29					False	False	27	526	2	House	House	1	3	814
160602	KO-3387-WE	425000	2011-07-15					False	False	28	525		House	House			801
160603	MA-4754-OL							False	False				House	House			
160604	ER-3427-FN	580000	2012-12-08					False	False	26	525	0	House	House	2	4	984
160605	LI-6556-HZ	395000	2011-10-28					False	False	18	1		Unit	Unit			
160606	PD-3557-CX	360000	2005-12-18					False	False	21	1		House	House			1087
160607	BU-3557-ZA	540000	2008-08-06					False	False	7	1	2	House	House	3	4	982
160608	JR-2718-EE	520000	2010-10-26					False	False	20	1		House	House		3	782
160609	KW-9509-TM	272000	2000-01-14					False	False	8	1		House	House			889
160610	PL-7755-MH	560250	2019-07-09					False	False	19	1	2	House	House	2	3	796
160611	WJ-9513-IG	386000	2005-03-24					False	False	9	1		House	House		4	
160613	SA-8176-AK							False	False				House	House			
160614	VD-7053-FN							False	False				House	House			
160615	DY-5561-HD	200000	1994-06-23					False	False	17	1		House	House			1286
160616	QS-3486-PF	570000	2015-07-10					False	False	11	1	2	House	House	2	4	814
160617	FS-8580-JE	105000	2000-06-16					False	False	18	1		Unit	Unit			
160618	GZ-3497-DA	178000	1991-09-03					False	False	16	1		House	House			
160619	EG-3692-LW	350000	2003-05-26					False	False	15	1		House	House			916
160620	WJ-9418-CZ							False	False				House	House			
160621	GX-5152-SV	164000	1996-04-03					False	False	13	1		House	House			1202
160622	AR-6302-LH	650000	2016-12-19					False	False	12	1	2	House	House	2	3	1371
160623	PB-2584-LK	541000	2019-07-02					False	False	3	1		House	House			872
160624	CZ-0996-OW	215000	2009-11-23					False	False	24	1		House	House			801
160625	WO-3500-BZ							False	False				House	House			
160626	KT-7617-OC	172500	1999-12-21					False	False	23	1		House	House			747
160627	YT-0730-DN	387000	2006-12-19					False	False	5	1	1	House	House	2	4	962
160628	FY-3187-NP	387500	2015-03-12					False	False	22	1	2	House	House	1	3	1036
160629	CM-0163-CA	385000	2001-12-17	McIntyre Property	585	2019	25	True	False	6	1	1	House	House	3	5	998
160630	OJ-1942-NR							False	False				Unit	Unit			
160631	YX-5162-KI			The Property Gallery	350	2009	2	False	False			1	Unit	Duplex	1	3	
160632	FD-2468-RZ	560000	2016-11-12					False	False	7	559	3	House	House	2	4	886
160633	MQ-8247-TW	489000	2007-07-24					False	False	6	559		House	House		4	1209
160634	LN-9557-LA							False	False				House	House			
160635	BA-1166-QI	305000	2002-02-15	Property Potential Services 	610	2018	8	True	False	5	559	2	House	House	2	4	1147
160636	YK-5826-FG							False	False				House	House			
160637	JX-9072-NW	591000	2019-11-26					False	False	4	559	2	House	House	1	3	988
160638	VP-9361-LH	397000	2009-05-07					False	False	27	560	2	House	House	1	3	733
