StreetAddressID	DomainPropertyId	LastSalePrice	LastSaleDate	LastRentalAgency	LastRentalPrice	LastRentalYear	RentDaysOnMarket	isPotentialInvestment	isPropertyInBuilding	lotNumber	planNumber	parking	propertyCategory	propertyType	bathrooms	bedrooms	BlockSize
209208	QU-8376-KB	490000	2017-04-26					False	True	1	30		Unit	Unit			
209210	LI-0457-EA	348000	2016-11-30					False	True	1	26		Unit	Unit			
209214	KT-7503-SP	448000	2019-12-20					False	True			1	House	Townhouse	2	2	
209215	KF-7303-KY	348000	2016-12-14	Carter & Co Projects	480	2019	7	True	True	1	26	2	Unit	Unit	2	2	
209218	TC-4988-LW	480000	2017-10-13					False	True	1	30		Unit	Unit			
209219	PF-4627-GJ	348000	2016-11-09					False	True	1	26		Unit	Unit			
209223	HR-3794-LA	348000	2016-11-08					False	True	1	26		Unit	Unit			
209227	AU-8342-EO	465600	2017-05-30					False	True	1	30		Unit	Unit			
209228	MB-0525-RL	348000	2016-10-24	Perspective Property Management & Maintenance Pty Ltd	0	2019	14	True	True	1	26	2	Unit	Unit	2	2	
209232	CO-3778-MV	485000	2017-04-10					False	True	1	30		Unit	Unit			
209233	OP-7384-OI	348000	2016-10-25	Luton Properties Canberra City	480	2018		True	True	1	26	2	Unit	Unit	2	2	
209237	MO-4584-CH	348000	2017-04-03					False	True	1	30		Unit	Unit			
209238	PX-9627-EF	348000	2016-10-17					False	True	1	26		Unit	Unit			
209242	WD-9516-PW	348000	2017-07-10					False	True	1	30		Unit	Unit			
209246	NL-6567-SG	426980	2017-07-07					False	True	1	30		Unit	Unit			
209250	LV-0435-GN	425000	2017-04-12					False	True	1	30		Unit	Unit			
209254	PS-3421-VX	348000	2017-05-16					False	True	1	30		Unit	Unit			
209255	MT-8919-JU	348000	2016-10-14					False	True	1	26	2	Unit	Unit	2	2	
209259	QZ-0188-BW	348000	2017-05-02					False	True	1	30		Unit	Unit			
209263	ZL-5991-UG	360000	2017-08-04					False	True	1	30		Unit	Unit			
209265	UV-1923-OI	435000	2017-09-20					False	True	1	30		Unit	Unit			
209267	ZQ-9255-WM	435000	2017-10-26					False	True	1	30		Unit	Unit			
209268	KH-8787-SG	439900	2017-02-02					False	True	1	26	2	Unit	Unit	2	3	
209270	EG-9680-JR	360000	2017-07-14					False	True	1	30		Unit	Unit			
209271	KJ-5706-PY	435900	2017-03-06	RentBetter	530	2019	28	True	True	1	26	2	Unit	Unit	2	3	
209272	SV-2318-NC			Harcourts Belconnen	0	2019	3	False	False			1	Unit	Unit	2	2	
209273	HI-8913-XI	360000	2017-07-04					False	True	1	30		Unit	Unit			
209274	TQ-4389-RW	435900	2017-02-16					False	True	1	26		Unit	Unit			
209276	FA-7804-EI	425000	2017-07-11					False	True	1	30		Unit	Unit			
209278	WE-4392-LG	439900	2016-11-04					False	True	1	26	2	House	Townhouse	3	3	
209280	IV-8749-CT	430000	2017-06-16					False	True	1	30		Unit	Unit			
209281	QX-0515-QU	440900	2017-01-31					False	True	1	26		Unit	Unit			
209282	RA-8995-RA	405000	2019-11-27					False	False			2	House	Townhouse	2	2	
209283	SI-2792-UN	449900	2017-03-31					False	True	1	26		Unit	Unit			
209285	SD-7363-PO	444900	2016-11-18					False	True	1	26		Unit	Unit			
209287	MG-2420-AL	348000	2016-12-13	McGrath Estate Agents	490	2018	48	True	True	1	26	2	Unit	Unit	2	2	
209291	IN-2201-WY	460000	2017-08-31					False	True	1	30		Unit	Unit			
209292	MI-2763-AJ	529900	2018-08-03					False	True	1	26		Unit	Unit			
209293	MK-1124-IM			LJ Hooker Gungahlin	450	2020		False	False			2	House	Townhouse	2	2	
209295	YV-1157-SY	510000	2019-03-18					False	True	1	26	2	Unit	Unit	2	3	
209298	YL-5169-AK	440900	2016-10-20					False	True	1	26	2	Unit	Unit	2	3	
209300	UQ-7924-AT	509900	2016-11-21					False	True	1	26		Unit	Unit			
209301	YV-7846-HE	550000	2019-01-30					False	True	1	26	2	Unit	Unit	2	3	
209303	YS-8001-LE							False	True	1	26		Unit	Unit			
209304	OI-0320-UV	445900	2016-11-09					False	True	1	26		Unit	Unit			
209306	OK-2034-KK	445900	2016-10-07	Independent Property Management	0	2019	27	True	True	1	26	2	Unit	Unit	2	3	
209307	OM-8301-AI							False	True	1	26		Unit	Unit			
209309	UD-6478-XA							False	True	1	26		Unit	Unit			
209310	UI-3799-LT	348000	2016-12-06					False	True	1	26	2	Unit	Unit	2	2	
209314	RS-3815-JF	396370	2018-03-05					False	True	1	30		Unit	Unit			
209315	VN-7531-LW	439900	2016-10-06					False	True	1	26	2	Unit	Unit	2	3	
209317	UC-9798-OW	434900	2016-11-23					False	True	1	26		Unit	Unit			
209318	ZC-5367-FV	449900	2017-04-24					False	True	1	26		Unit	Unit			
209320	VK-4858-BS	444900	2017-04-18					False	True	1	26		Unit	Unit			
209321	VJ-1189-AX	434900	2016-10-25					False	True	1	26	2	Unit	Unit	2	3	
209323	VG-9877-EW	435900	2016-11-29					False	True	1	26		Unit	Unit			
209324	VG-4751-QK	439900	2016-10-13					False	True	1	26		Unit	Unit			
209326	VA-1927-FQ	447900	2017-02-06					False	True	1	26		Unit	Unit			
209327	QM-0572-AR	437900	2016-12-21					False	True	1	26		Unit	Unit			
209329	QM-7921-HF							False	True	1	26		Unit	Unit			
209330	XJ-0394-VZ	348000	2017-02-02					False	True	1	26		Unit	Unit			
209334	SO-8544-JI	485000	2019-07-10					False	True	1	30		Unit	Unit			
