StreetAddressID	POI	Distance
62272	City GPO	5.2
62272	Major Shopping Centre - Canberra Centre	5.1
62272	Hospital - Queanbeyan District Hospital & Health Service	8.5
62272	Primary School - St Thomas More's Primary School	3.0
62272	High School - Campbell High School, Campbell	3.8
62272	College - Dickson College	5.0
62272	University - Australian National University	6.5
62273	City GPO	3.6
62273	Major Shopping Centre - Riverside Plaza	3.6
62273	Hospital - Queanbeyan District Hospital & Health Service	3.6
62273	Primary School - Queanbeyan West Public School, Queanbeyan	2.3
62273	High School - Queanbeyan High School, Queanbeyan	3.1
62273	College - St Clare's College	5.0
62273	University - Australian National University	9.5
62274	City GPO	3.6
62274	Major Shopping Centre - Riverside Plaza	3.6
62274	Hospital - Queanbeyan District Hospital & Health Service	3.6
62274	Primary School - Queanbeyan West Public School, Queanbeyan	2.3
62274	High School - Queanbeyan High School, Queanbeyan	3.1
62274	College - St Clare's College	5.0
62274	University - Australian National University	9.5
62275	City GPO	3.6
62275	Major Shopping Centre - Riverside Plaza	3.6
62275	Hospital - Queanbeyan District Hospital & Health Service	3.6
62275	Primary School - Queanbeyan West Public School, Queanbeyan	2.3
62275	High School - Queanbeyan High School, Queanbeyan	3.1
62275	College - St Clare's College	5.0
62275	University - Australian National University	9.5
62276	City GPO	3.6
62276	Major Shopping Centre - Riverside Plaza	3.6
62276	Hospital - Queanbeyan District Hospital & Health Service	3.6
62276	Primary School - Queanbeyan West Public School, Queanbeyan	2.3
62276	High School - Queanbeyan High School, Queanbeyan	3.1
62276	College - St Clare's College	5.0
62276	University - Australian National University	9.5
