StreetAddressID	BCategory	AgencyId	AgencyName	EventDate	EventPrice	PriceDescription	DaysOnMarket
119360	Sale	2002-05-10T00:00:00	175000	PRIVATE TREATY			
119360	Sale	1993-12-23T00:00:00	145000	PRIVATE TREATY			
119362	Sale		Badenoch Real Estate Sales	2010-08-25T00:00:00	390000.0	PRIVATE TREATY	14.0
119362	Rental		Badenoch Real Estate Sales	2010-01-12T00:00:00	330.0	PER WEEK	
119362	Sale	2002-05-08T00:00:00	170000	PRIVATE TREATY			
119363	Sale	1991-01-04T00:00:00	128000	PRIVATE TREATY			
119364	Sale		Elders Real Estate Belconnen	2009-03-03T00:00:00	338500.0	PRIVATE TREATY	16.0
119364	Rental	1570	Elders Real Estate Belconnen	2008-02-06T00:00:00	350.0	PER WEEK	
119364	Sale	1995-03-03T00:00:00	128000	PRIVATE TREATY			
119365	Sale		LJ Hooker Dickson	2013-05-15T00:00:00	360000.0	PRIVATE TREATY	
119365	Sale	2008-06-06T00:00:00	345000	PRIVATE TREATY			
119365	Sale	2003-06-18T00:00:00	190000	PRIVATE TREATY			
119365	Sale	2001-02-28T00:00:00	137000	PRIVATE TREATY			
119365	Sale	1994-02-16T00:00:00	75000	PRIVATE TREATY			
119366	Rental		LJH Belconnen	2010-09-20T00:00:00	370.0	PER WEEK	
119366	Rental		LJH Belconnen	2008-11-30T00:00:00	300.0	PER WEEK	
119366	Sale	2001-02-16T00:00:00	117000	PRIVATE TREATY			
119367	Sale		Hodgkinson RE Belconnen	2008-08-21T00:00:00	358000.0	PRIVATE TREATY	3.0
119368	Sale	2016-06-08T00:00:00	380000	PRIVATE TREATY			
119369	Sale		RW Belconnen	2013-09-12T00:00:00	455000.0	PRIVATE TREATY	9.0
119369	Sale	2005-04-19T00:00:00	295100	PRIVATE TREATY			
119369	Sale	1991-03-20T00:00:00	146000	PRIVATE TREATY			
119370	Rental		Blewitt Properties	2019-12-30T00:00:00	500.0	PER WEEK	13.0
119370	Rental		Blewitt Properties	2017-12-27T00:00:00	490.0	PER WEEK	14.0
119370	Sale	14061	Hodgkinson RE Belconnen	2008-05-06T00:00:00	370000.0	PRIVATE TREATY	28.0
119371	Rental		IPG Inner North & City	2007-05-11T00:00:00	290.0	PER WEEK	14.0
119372	Sale		IPG Belconnen	2016-05-19T00:00:00	395000.0	PRIVATE TREATY	37.0
119372	Sale	2000-02-24T00:00:00	138000	PRIVATE TREATY			
119372	Sale	1992-11-04T00:00:00	155000	PRIVATE TREATY			
119373	Sale	2005-09-21T00:00:00	275000	PRIVATE TREATY			
119373	Sale	1994-12-01T00:00:00	147500	PRIVATE TREATY			
119374	Sale	2014-08-19T00:00:00	350000	PRIVATE TREATY			
119374	Sale	1996-07-16T00:00:00	106500	PRIVATE TREATY			
119375	Sale		Luton Properties - Belconnen	2019-09-27T00:00:00	560000.0	PRIVATE TREATY	18.0
119375	Sale	2012-05-04T00:00:00	450000	PRIVATE TREATY			
119375	Sale	2007-01-31T00:00:00	335000	PRIVATE TREATY			
119375	Sale		PBR Woden	2001-06-09T00:00:00	225000.0	Listed - not sold	70.0
119375	Sale	1997-09-25T00:00:00	119700	PRIVATE TREATY			
119375	Sale	1991-04-10T00:00:00	137500	PRIVATE TREATY			
119376	Sale		Luton Properties - Belconnen	2019-10-10T00:00:00	468000.0	PRIVATE TREATY	205.0
119376	Rental		Luton Properties - Belconnen	2018-09-12T00:00:00	440.0	PER WEEK	56.0
119376	Sale		Luton Properties - Belconnen	2017-05-13T00:00:00	431000.0	AUCTION	
119376	Sale	2006-08-02T00:00:00	275000	PRIVATE TREATY	46.0		
119376	Sale	2000-11-29T00:00:00	144000	PRIVATE TREATY			
119376	Sale	1992-05-08T00:00:00	140000	PRIVATE TREATY			
119377	Sale	2017-10-28T00:00:00	560000	PRIVATE TREATY			
119377	Sale	2004-10-14T00:00:00	294000	PRIVATE TREATY	96.0		
119378	Sale	1997-10-13T00:00:00	148000	PRIVATE TREATY			
119379	Sale	1991-01-21T00:00:00	112000	PRIVATE TREATY			
119380	Rental	14099	LJ Hooker Belconnen	2018-05-09T00:00:00	420.0	PER WEEK	10.0
119380	Rental		LJH Belconnen	2016-12-25T00:00:00	400.0	PER WEEK	
119380	Rental		LJH Belconnen	2015-01-14T00:00:00	380.0	PER WEEK	49.0
119380	Rental		LJH Belconnen	2009-11-07T00:00:00	350.0	PER WEEK	1.0
119380	Sale	2009-01-01T00:00:00	1660000	PRIVATE TREATY			
119381	Sale	1999-06-25T00:00:00	114400	PRIVATE TREATY			
119384	Rental	14099	LJ Hooker Belconnen	2018-12-19T00:00:00	430.0	PER WEEK	7.0
119384	Rental		LJH Belconnen	2017-12-13T00:00:00	410.0	PER WEEK	6.0
119384	Rental		LJH Belconnen	2017-02-22T00:00:00	410.0	PER WEEK	
119384	Rental		LJH Belconnen	2011-12-28T00:00:00	395.0	PER WEEK	
119384	Sale	2009-01-01T00:00:00	1660000	PRIVATE TREATY			
119385	Sale	2008-01-18T00:00:00	225000	PRIVATE TREATY			
119385	Sale	1998-05-01T00:00:00	114000	PRIVATE TREATY			
119385	Sale	1996-08-02T00:00:00	116500	PRIVATE TREATY			
119387	Rental	14099	LJ Hooker Belconnen	2019-08-25T00:00:00	0.0	PER WEEK	
119387	Rental		LJH Belconnen	2018-03-07T00:00:00	440.0	PER WEEK	24.0
119387	Sale	2009-01-01T00:00:00	1660000	PRIVATE TREATY			
119388	Rental	27147	Agent Team Belconnen	2019-08-21T00:00:00	420.0	PER WEEK	10.0
119388	Sale	14099	LJ Hooker Belconnen	2017-06-07T00:00:00	389000.0	PRIVATE TREATY	27.0
119388	Rental	14099	LJ Hooker Belconnen	2016-02-03T00:00:00	345.0	PER WEEK	10.0
119388	Rental		barrett ELTON Canberra	2014-07-02T00:00:00	345.0	PER WEEK	21.0
119388	Sale		barrett ELTON Canberra	2014-04-01T00:00:00	367500.0	Listed - not sold	63.0
119388	Sale	2001-05-04T00:00:00	137500	PRIVATE TREATY			
119388	Sale	1995-05-03T00:00:00	125000	PRIVATE TREATY			
119391	Rental	14099	LJ Hooker Belconnen	2017-06-07T00:00:00	400.0	PER WEEK	21.0
