StreetAddressID	date	priceConfidence	lowerPrice	midPrice	upperPrice	rentPerWeek	rentYield	demotionType	guideType
165583	2020-02-05T19:29:12.873	High	495000	560000	625000	478	0.0465	Unknown	Unknown
165584	2020-01-15T12:14:29.21	High	510000	600000	690000	480	0.0464	Unknown	Unknown
165585	2020-02-05T19:29:12.873	High	505000	590000	675000	480	0.0464	Unknown	Unknown
165586	2020-01-15T12:14:29.21	High	495000	580000	665000	480	0.0464	Unknown	Unknown
165587	2020-01-15T12:14:29.21	High	490000	570000	650000	478	0.0465	Unknown	Unknown
165588	2020-02-05T19:29:12.873	High	520000	610000	700000	480	0.0464	Unknown	Unknown
165589	2020-01-15T12:14:29.21	High	520000	610000	700000	480	0.0464	Unknown	Unknown
165590	2020-02-05T19:29:12.873	High	545000	635000	725000	480	0.0464	Unknown	Unknown
165591	2020-02-05T19:29:12.873	High	470000	550000	630000	480	0.0464	Unknown	Unknown
165592	2020-01-15T12:14:29.21	High	480000	550000	620000	480	0.0464	Unknown	Unknown
165593	2020-02-05T19:29:12.873	High	490000	560000	630000	480	0.0464	Unknown	Unknown
165594	2020-01-15T12:14:29.21	High	480000	560000	640000	478	0.0465	Unknown	Unknown
165595								Unknown	Unknown
165596	2020-02-05T19:29:12.873	High	510000	590000	670000	480	0.0464	Unknown	Unknown
165597	2020-02-05T19:29:12.873	High	490000	560000	630000	480	0.0464	Unknown	Unknown
165598	2020-02-05T19:29:12.873	High	490000	570000	650000	480	0.0464	Unknown	Unknown
165599	2020-02-05T19:29:12.873	High	490000	570000	650000	480	0.0464	Unknown	Unknown
165600	2020-02-05T19:29:12.873	High	490000	570000	650000	480	0.0464	Unknown	Unknown
165601	2020-02-05T19:29:12.873	High	470000	540000	610000	478	0.0465	Unknown	Unknown
165602	2020-02-05T19:29:12.873	High	480000	560000	640000	480	0.0464	Unknown	Unknown
165603	2020-02-05T19:29:12.873	High	460000	540000	620000	480	0.0464	Unknown	Unknown
165604	2020-02-05T19:29:12.873	High	505000	590000	675000	480	0.0464	Unknown	Unknown
165605	2020-02-05T19:29:12.873	High	535000	625000	715000	480	0.0464	Unknown	Unknown
165606	2020-01-15T12:14:29.21	High	545000	635000	725000			Unknown	Unknown
165607	2020-02-05T19:29:12.873	High	520000	610000	700000	480	0.0464	Unknown	Unknown
165608	2020-02-05T19:29:12.873	High	505000	590000	675000	478	0.0465	Unknown	Unknown
165609	2020-01-15T12:14:29.21	High	570000	655000	740000			Unknown	Unknown
165610	2020-02-05T19:29:12.873	High	570000	665000	760000			Unknown	Unknown
165611	2020-02-05T19:29:12.873	High	510000	595000	680000	480	0.0464	Unknown	Unknown
165612	2020-02-05T19:29:12.873	High	490000	575000	660000	478	0.0465	Unknown	Unknown
165613	2020-02-05T19:29:12.873	High	490000	575000	660000	480	0.0464	Unknown	Unknown
165614	2020-02-05T19:29:12.873	High	565000	655000	745000	478	0.0465	Unknown	Unknown
165615	2020-02-05T19:29:12.873	High	510000	595000	680000	478	0.0465	Unknown	Unknown
