StreetAddressID	DomainPropertyId	LastSalePrice	LastSaleDate	LastRentalAgency	LastRentalPrice	LastRentalYear	RentDaysOnMarket	isPotentialInvestment	isPropertyInBuilding	lotNumber	planNumber	parking	propertyCategory	propertyType	bathrooms	bedrooms	BlockSize
89722	DM-3744-OV	712500	2019-09-14	McGrath Estate Agents Property Management	760	2019	1	True	False	13	18	2	House	House	2	4	849
89723	IL-4935-NL	650000	2016-11-14					False	False	21	17		House	House			779
89724	EB-7885-UG							False	False	14	18		House	House			738
89725	AD-3749-IM			Cream Residential	595	2016	26	False	False			1	House	House	2	4	
89726	VV-1360-HJ	490000	2008-11-11					False	False	24	25		House	House			793
89727	KJ-7595-PH							False	False				House	House			
89728	TW-9866-EL							False	False				House	House			
89729	DP-4224-RN	150000	1996-03-15					False	False	14	25		House	House			995
89730	XR-5894-ML	205000	1996-11-27					False	False	18	25		House	House			694
89731	TW-2710-OB	144000	1997-02-03					False	False	15	25		House	House			888
89732	KL-9659-RJ	890000	2019-01-17					False	False	17	25	2	House	House	2	4	836
89733	RI-5810-IW	1015000	2019-09-14	Ray White Canberra	830	2019	21	True	False	16	25	4	House	House	2	4	1214
89734	XQ-3773-HM	155000	1992-07-06					False	False	9	25		House	House			876
89735	TV-1630-XS		2013-11-16					False	False	23	25	1	House	House	2	4	669
89736	II-7600-TJ	649000	2015-02-16					False	False	10	25	1	House	House	2	4	751
89737	UO-7177-JE	615000	2012-08-10	Elders Real Estate Belconnen	550	2011	6	False	False	22	25	2	House	House	1	3	752
89738	KR-9664-RM	125000	1997-10-03	Badenoch Real Estate Rentals	540	2010	7	True	False	11	25	1	House	House	2	3	776
89739	JX-1028-LL	670000	2014-12-23					False	False	21	25	1	House	House	1	3	1054
89740	XS-7865-BS							False	False				House	House			
89741	GJ-7962-JD	292500	2008-12-11	Rutherford Johnston Properties	600	2016	16	True	False	20	25		House	House			1698
89742	RJ-1670-BY	625000	2019-09-14					False	False	14	2		Unit	Unit			
89743	LB-5110-KK							False	False				House	House			
89744	FZ-9296-LG	960000	2017-03-04					False	False	3	3	1	House	House	2	5	706
89745	CQ-9220-AI			Elders Real Estate Belconnen	450	2016	21	False	False			2	House	House	1	3	
89746	HS-8067-NR	525000	2013-03-12					False	False	4	3	1	House	House	1	3	663
89747	EZ-9625-EH	560000	2016-09-06					False	False	7	2	2	House	House	3	4	946
89748	RE-3506-KG	690000	2017-02-04					False	False	5	3	2	House	House	1	3	661
89749	IJ-4076-FC							False	False			1	House	House	1	3	
89750	QO-7963-VQ	450000	2005-07-19					False	False	6	3	2	House	House	2	4	669
89751	AU-1676-VP	491000	2009-09-25					False	False	9	2	1	House	House	1	3	917
89752	DB-4038-ZP							False	False	7	3		House	House			834
89753	XU-3845-VR	790000	2018-11-23	Luton Properties - Belconnen	650	2018	10	True	False	10	2	2	House	House	2	4	917
89754	YR-8781-AV							False	False				Unit	Unit			
89755	OJ-9335-WN							False	False				House	House			
